collection_no,source_database,collection.authorizer,occurrence.genus_reso,occurrence.genus_name,occurrence.species_reso,occurrence.species_name,original.genus_reso,original.genus_name,original.species_reso,original.species_name,collection.reference_no,10_my_bin
126221,PaleoDB,"M. Clapham",,Streptorhynchus,,pajkhoicus,,,,,40982,"Permian 2"
126222,PaleoDB,"M. Clapham",,Kiangsiella,,halliana,,,,,40982,"Permian 2"
126222,PaleoDB,"M. Clapham",,Lissochonetes,aff.,morahensis,,Paeckelmannia,aff.,morahensis,40982,"Permian 2"
126223,PaleoDB,"M. Clapham",,Neochonetes,cf.,variolata,,Chonetes,cf.,variolatus,40982,"Permian 2"
126224,PaleoDB,"M. Clapham",,Arctochonetes,,postartiensis,,Chonetina,,postartiensis,40982,"Permian 2"
126225,PaleoDB,"M. Clapham",,Arctochonetes,,postartiensis,,Chonetina,,postartiensis,40982,"Permian 2"
126225,PaleoDB,"M. Clapham",?,Chonetes,,praecapitolina,?,Paeckelmannia,,praecapitolina,40982,"Permian 2"
126226,PaleoDB,"M. Clapham",,Arctochonetes,"n. sp.",postartiensis,,Chonetina,"n. sp.",postartiensis,40982,"Permian 2"
126227,PaleoDB,"M. Clapham",,Arctochonetes,,postartiensis,,Chonetina,,postartiensis,40982,"Permian 2"
126227,PaleoDB,"M. Clapham",?,Chonetes,,praecapitolina,?,Paeckelmannia,,praecapitolina,40982,"Permian 2"
126228,PaleoDB,"M. Clapham",,Dyoros,,pseudotrapezoidalis,,Chonetina,,pseudotrapezoidalis,40982,"Permian 2"
126229,PaleoDB,"M. Clapham",,Lissochonetes,,rotundatus,,Paeckelmannia,,rotundata,40982,"Permian 2"
126230,PaleoDB,"M. Clapham",,Lissochonetes,,rotundatus,,Paeckelmannia,,rotundata,40982,"Permian 2"
126231,PaleoDB,"M. Clapham",,Lissochonetes,,rotundatus,,Paeckelmannia,,rotundata,40982,"Permian 2"
126232,PaleoDB,"M. Clapham",,Lissochonetes,,rotundatus,,Paeckelmannia,,rotundata,40982,"Permian 2"
126233,PaleoDB,"M. Clapham",,Lissochonetes,,rotundatus,,Paeckelmannia,,rotundata,40982,"Permian 2"
126234,PaleoDB,"M. Clapham",,Lissochonetes,,rotundatus,,Paeckelmannia,,rotundata,40982,"Permian 2"
126236,PaleoDB,"M. Clapham",,Lissochonetes,,rotundatus,,Paeckelmannia,,rotundata,40982,"Permian 2"
126237,PaleoDB,"M. Clapham",,Lissochonetes,,rotundatus,,Paeckelmannia,,rotundata,40982,"Permian 2"
126237,PaleoDB,"M. Clapham",,Lissochonetes,aff.,morahensis,,Paeckelmannia,aff.,morahensis,40982,"Permian 2"
126238,PaleoDB,"M. Clapham",,Lissochonetes,,rotundatus,,Paeckelmannia,,rotundata,40982,"Permian 2"
126239,PaleoDB,"M. Clapham",,Lissochonetes,,rotundatus,,Paeckelmannia,,rotundata,40982,"Permian 2"
126240,PaleoDB,"M. Clapham",,Lissochonetes,aff.,morahensis,,Paeckelmannia,aff.,morahensis,40982,"Permian 2"
126241,PaleoDB,"M. Clapham",,Lissochonetes,aff.,morahensis,,Paeckelmannia,aff.,morahensis,40982,"Permian 2"
126242,PaleoDB,"M. Clapham",,Svalbardia,,capitolina,,Paeckelmannia,,capitolina,40982,"Permian 2"
126243,PaleoDB,"M. Clapham",,Svalbardia,,capitolina,,Paeckelmannia,,capitolina,40982,"Permian 2"
126244,PaleoDB,"M. Clapham",?,Chonetes,,praecapitolina,?,Paeckelmannia,,praecapitolina,40982,"Permian 2"
126245,PaleoDB,"M. Clapham",?,Chonetes,,praecapitolina,?,Paeckelmannia,,praecapitolina,40982,"Permian 2"
126246,PaleoDB,"M. Clapham",?,Chonetes,,praecapitolina,?,Paeckelmannia,,praecapitolina,40982,"Permian 2"
126247,PaleoDB,"M. Clapham",?,Chonetes,"n. sp.",praecapitolina,?,Paeckelmannia,"n. sp.",praecapitolina,40982,"Permian 2"
126248,PaleoDB,"M. Clapham",?,Chonetes,,praecapitolina,?,Paeckelmannia,,praecapitolina,40982,"Permian 2"
126249,PaleoDB,"M. Clapham",?,Chonetes,,praecapitolina,?,Paeckelmannia,,praecapitolina,40982,"Permian 2"
126250,PaleoDB,"M. Clapham",?,Chonetes,,praecapitolina,?,Paeckelmannia,,praecapitolina,40982,"Permian 2"
126251,PaleoDB,"M. Clapham",?,Chonetes,,praecapitolina,?,Paeckelmannia,,praecapitolina,40982,"Permian 2"
126252,PaleoDB,"M. Clapham",,Brachythyrina,,rectangula,,,,,40875,"Permian 1"
126253,PaleoDB,"M. Clapham",,Phricodothyris,,pyriformis,,,,,40875,"Permian 1"
126254,PaleoDB,"M. Clapham",,Spiriferellina,,quantula,,,,,40875,"Permian 1"
126255,PaleoDB,"M. Clapham",,Elivella,,aschensis,,,,,40875,"Permian 1"
126256,PaleoDB,"M. Clapham",,Martinia,,corculum,,Martinia,,corcula,40875,"Permian 1"
126257,PaleoDB,"M. Clapham",,Ella,,simensis,,,,,40875,"Permian 1"
126258,PaleoDB,"M. Clapham",,Rostranteris,,jakovlevi,,,,,40875,"Permian 1"
126259,PaleoDB,"M. Clapham",,Oldhamina,,decipiens,,,,,28589,"Permian 4"
126259,PaleoDB,"M. Clapham",,Costiferina,,indica,,Productus,,indicus,28589,"Permian 4"
126259,PaleoDB,"M. Clapham",,Linoproductus,,lineatus,,Productus,,lineatus,28589,"Permian 4"
126259,PaleoDB,"M. Clapham",,Waagenoconcha,,abichi,,Productus,,abichi,28589,"Permian 4"
126259,PaleoDB,"M. Clapham",,Haydenella,,kiangsiensis,,Productus,,tumida,28589,"Permian 4"
126259,PaleoDB,"M. Clapham",,Compressoproductus,,compressus,,Productus,,compressus,28589,"Permian 4"
126259,PaleoDB,"M. Clapham",?,Tschernyschewia,,punjabensis,?,Productus,,punjabensis,28589,"Permian 4"
126259,PaleoDB,"M. Clapham",?,Waagenites,,sp.,?,Chonetes,,sp.,28589,"Permian 4"
126259,PaleoDB,"M. Clapham",,Cleiothyridina,,capillata,,Athyris,,capillata,28589,"Permian 4"
126259,PaleoDB,"M. Clapham","""",Athyris,,globularis,,,,,28589,"Permian 4"
126259,PaleoDB,"M. Clapham",,Spirigerella,,grandis,,,,,28589,"Permian 4"
126259,PaleoDB,"M. Clapham",,Spirigerella,,sp.,,,,,28589,"Permian 4"
126260,PaleoDB,"M. Clapham",,Spirigerella,,praelonga,,,,,28589,"Permian 4"
126261,PaleoDB,"M. Clapham",,Enteletes,,socialis,,,,,28589,"Permian 4"
126261,PaleoDB,"M. Clapham",,Kiangsiella,,pectiniformis,,,,,28589,"Permian 4"
126261,PaleoDB,"M. Clapham",,Oldhamina,,decipiens,,,,,28589,"Permian 4"
126261,PaleoDB,"M. Clapham",,Costiferina,,indica,,Productus,,indicus,28589,"Permian 4"
126261,PaleoDB,"M. Clapham",,Linoproductus,,lineatus,,Productus,,lineatus,28589,"Permian 4"
126261,PaleoDB,"M. Clapham",,Waagenoconcha,,abichi,,Productus,,abichi,28589,"Permian 4"
126261,PaleoDB,"M. Clapham","""",Spiriferina,,sp.,,,,,28589,"Permian 4"
126261,PaleoDB,"M. Clapham",,Cleiothyridina,,capillata,,Athyris,,capillata,28589,"Permian 4"
126261,PaleoDB,"M. Clapham",,Stenoscisma,,purdoni,,Camarophoria,,purdoni,28589,"Permian 4"
126261,PaleoDB,"M. Clapham",,Terebratuloidea,,davidsoni,,,,,28589,"Permian 4"
126262,PaleoDB,"M. Clapham",,Oldhamina,,decipiens,,,,,28589,"Permian 3"
126262,PaleoDB,"M. Clapham",,Costiferina,,indica,,Productus,,indicus,28589,"Permian 3"
126262,PaleoDB,"M. Clapham",,Linoproductus,,lineatus,,Productus,,lineatus,28589,"Permian 3"
126263,PaleoDB,"M. Clapham",,Derbyia,,subaurita,,,,,28589,"Permian 4"
126263,PaleoDB,"M. Clapham",,Kiangsiella,,distorta,,Streptorhynchus,,distortus,28589,"Permian 4"
126263,PaleoDB,"M. Clapham",,Kiangsiella,,pectiniformis,,,,,28589,"Permian 4"
126263,PaleoDB,"M. Clapham",,Costiferina,,indica,,Productus,,indicus,28589,"Permian 4"
126263,PaleoDB,"M. Clapham",,Asperlinus,,asperulus,,Productus,,asperulus,28589,"Permian 4"
126263,PaleoDB,"M. Clapham",,Marginifera,,typica,,Marginifera,,typica,28589,"Permian 4"
126263,PaleoDB,"M. Clapham",,Marginifera,,ornata,,Marginifera,,ornata,28589,"Permian 4"
126263,PaleoDB,"M. Clapham",,Chonetella,,nasuta,,,,,28589,"Permian 4"
126263,PaleoDB,"M. Clapham",,Neospirifer,,moosakhailensis,,Spirifer,,musakheylensis,28589,"Permian 4"
126263,PaleoDB,"M. Clapham",,Betaneospirifer,,ambiensis,,Spirifer,,ambiensis,28589,"Permian 4"
126263,PaleoDB,"M. Clapham","""",Wadispirifer,,ravana,"""",Spirifer,,ravana,28589,"Permian 4"
126263,PaleoDB,"M. Clapham","""",Spirifer,,sp.,,,,,28589,"Permian 4"
126263,PaleoDB,"M. Clapham",,Spiriferellina,,cristata,,Spiriferina,,cristata,28589,"Permian 4"
126263,PaleoDB,"M. Clapham",,Spiriferellina,,bilotensis,,Spiriferina,,bilotensis,28589,"Permian 4"
126263,PaleoDB,"M. Clapham","""",Spiriferina,,sp.,,,,,28589,"Permian 4"
126263,PaleoDB,"M. Clapham",,Cleiothyridina,,subexpansa,,Athyris,,subexpansa,28589,"Permian 4"
126263,PaleoDB,"M. Clapham",,Cleiothyridina,,accola,,Athyris,,accola,28589,"Permian 4"
126263,PaleoDB,"M. Clapham",,Cleiothyridina,,simulans,,Athyris,,simulans,28589,"Permian 4"
126263,PaleoDB,"M. Clapham",,Cleiothyridina,,pectinifera,,Athyris,,pectinifera,28589,"Permian 4"
126263,PaleoDB,"M. Clapham",,Cleiothyridina,,capillata,,Athyris,,capillata,28589,"Permian 4"
126263,PaleoDB,"M. Clapham",,Spirigerella,,derbyi,,,,,28589,"Permian 4"
126263,PaleoDB,"M. Clapham",,Spirigerella,,praelonga,,,,,28589,"Permian 4"
126263,PaleoDB,"M. Clapham",,Spirigerella,,obovata,,,,,28589,"Permian 4"
126263,PaleoDB,"M. Clapham",,Spirigerella,,minuta,,,,,28589,"Permian 4"
126263,PaleoDB,"M. Clapham",,Spirigerella,,grandis,,,,,28589,"Permian 4"
126263,PaleoDB,"M. Clapham",,Whitspakia,,biplex,,Dielasma,,biplex,28589,"Permian 4"
126263,PaleoDB,"M. Clapham",,Hustedia,,indica,,,,,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Kiangsiella,,pectiniformis,,,,,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Meekella,cf.,eximiaeformis,,,,,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Kiangsiella,,distorta,,Streptorhynchus,,distortus,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Streptorhynchus,,sp.,,,,,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Derbyia,,regularis,,,,,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Derbyia,,plicatella,,,,,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Acosarina,,minuta,,Orthis,,indica,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Richthofenia,,lawrenciana,,,,,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Oldhamina,,decipiens,,,,,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Costiferina,,indica,,Productus,,indicus,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Linoproductus,,lineatus,,Productus,,lineatus,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Linoproductus,,sp.,,Productus,,sp.,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Asperlinus,,asperulus,,Productus,,asperulus,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Contraspina,,purdoni,,Productus,,purdoni,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Waagenoconcha,,abichi,,Productus,,abichi,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Echinauris,,opuntia,,Productus,,opuntia,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Haydenella,,kiangsiensis,,Productus,,tumida,28589,"Permian 4"
126264,PaleoDB,"M. Clapham","""",Juresania,,scalaris,"""",Productus,,scalaris,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Reedosepta,,parilis,,Productus,,parilis,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Transennatia,,gratiosa,,Marginifera,,gratiosa,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Marginifera,,typica,,Marginifera,,typica,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Echinalosia,,indica,,Strophalosia,,indica,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Waagenites,,squamulifera,,Chonetes,,squamulifera,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Waagenites,,grandicosta,,Chonetes,,grandicosta,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Waagenites,,dichotoma,,Chonetes,,dichotoma,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Chonetella,,nasuta,,,,,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Neospirifer,,moosakhailensis,,Spirifer,,musakheylensis,28589,"Permian 4"
126264,PaleoDB,"M. Clapham","""",Choristitella,,internatus,"""",Spirifer,,internatus,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Cartorhium,,lunwalensis,,Spirifer,,lunwalensis,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Spiriferellina,,bilotensis,,Spiriferina,,bilotensis,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Spiriferellina,,cristata,,Spiriferina,,cristata,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Callispirina,,ornata,,Spiriferina,,ornata,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Paraspiriferina,,ghundiensis,,Spiriferina,,ghundiensis,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Cleiothyridina,,subexpansa,,Athyris,,subexpansa,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Cleiothyridina,,capillata,,Athyris,,capillata,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Cleiothyridina,,pectinifera,,Athyris,,pectinifera,28589,"Permian 4"
126264,PaleoDB,"M. Clapham","""",Araxathyris,,protea,"""",Athyris,,protea,28589,"Permian 4"
126264,PaleoDB,"M. Clapham","""",Athyris,,globularis,,,,,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Cleiothyridina,,grossula,,Athyris,,grossula,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Spirigerella,,derbyi,,,,,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Spirigerella,,ovoidalis,,,,,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Spirigerella,,proxima,,,,,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Spirigerella,,praelonga,,,,,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Spirigerella,,minuta,,,,,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Spirigerella,,obovata,,,,,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Gundarolasmina,,acutangulum,,Dielasma,,acutangulum,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Dielasma,,sp.,,,,,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Notothyris,,warthi,,,,,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Notothyris,?,djoulfensis,,,,,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Hemiptychina,,himalayensis,,,,,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Hemiptychina,,sp.,,,,,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Hustedia,,grandicosta,,,,,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Hustedia,,indica,,,,,28589,"Permian 4"
126264,PaleoDB,"M. Clapham","""",Uncinuloides,,imitatrix,,,,,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Stenoscisma,,pinguis,,Camarophoria,,pinguis,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Stenoscisma,?,humbletonensis,,Camarophoria,?,humbletonensis,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Stenoscisma,,waageni,,Camarophoria,,waageni,28589,"Permian 4"
126264,PaleoDB,"M. Clapham",,Terebratuloidea,,davidsoni,,,,,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Kiangsiella,,pectiniformis,,,,,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Derbyia,,hemisphaerica,,,,,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Leptodus,,nobilis,,Lyttonia,,nobilis,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Costiferina,,subcostata,,Productus,,subcostatus,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Costiferina,,indica,,Productus,,indicus,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Linoproductus,,lineatus,,Productus,,lineatus,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Waagenoconcha,,abichi,,Productus,,abichi,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Haydenella,,kiangsiensis,,Productus,,tumida,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Haydenella,,sp.,,Productus,,sp.,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Asperlinus,,asperulus,,Productus,,asperulus,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Compressoproductus,,mongolicus,,Productus,,mongolicus,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Transennatia,,gratiosa,,Marginifera,,gratiosa,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Strophalosia,,sp.,,,,,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Chonetella,,nasuta,,,,,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Neospirifer,,moosakhailensis,,Spirifer,,musakheylensis,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Neospirifer,,moosakhailensis,,Spirifer,,warchensis,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Callispirina,,ornata,,Spiriferina,,ornata,28589,"Permian 4"
126265,PaleoDB,"M. Clapham","""",Spiriferina,,panderi,,,,,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Spiriferellina,,cristata,,Spiriferina,,cristata,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Cleiothyridina,,capillata,,Athyris,,capillata,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Cleiothyridina,,pectinifera,,Athyris,,pectinifera,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Cleiothyridina,,dalmiriensis,,Athyris,,dalmiriensis,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Cleiothyridina,,xetriformis,,Athyris,,xetriformis,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Cleiothyridina,,simulans,,Athyris,,simulans,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Cleiothyridina,,subexpansa,,Athyris,,subexpansa,28589,"Permian 4"
126265,PaleoDB,"M. Clapham","""",Cleiothyridina,cf.,bajtuganensis,"""",Athyris,cf.,bajtuganensis,28589,"Permian 4"
126265,PaleoDB,"M. Clapham","""",Athyris,,globularis,,,,,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Spirigerella,,derbyi,,,,,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Spirigerella,,praelonga,,,,,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Spirigerella,,obovata,,,,,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Spirigerella,,minuta,,,,,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Spirigerella,,proxima,,,,,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Spirigerella,,media,,,,,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Gundarolasmina,,acutangulum,,Dielasma,,acutangulum,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Cryptacanthia,,indica,,,,,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Stenoscisma,,waageni,,Camarophoria,,waageni,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Terebratuloidea,,davidsoni,,,,,28589,"Permian 4"
126265,PaleoDB,"M. Clapham",,Cleiothyridina,,subexpansa,"""",Athyris,,gerardi,28589,"Permian 4"
126266,PaleoDB,"M. Clapham",,Kiangsiella,,pectiniformis,,,,,28589,"Permian 4"
126266,PaleoDB,"M. Clapham",,Costiferina,,indica,,Productus,,indicus,28589,"Permian 4"
126266,PaleoDB,"M. Clapham",?,Spirifer,,sp.,,,,,28589,"Permian 4"
126266,PaleoDB,"M. Clapham",,Spiriferellina,,nasuta,,Spiriferina,,nasuta,28589,"Permian 4"
126266,PaleoDB,"M. Clapham","""",Athyris,,globularis,,,,,28589,"Permian 4"
126266,PaleoDB,"M. Clapham",,Cleiothyridina,"n. sp.",saraiensis,,Athyris,"n. sp.",saraiensis,28589,"Permian 4"
126266,PaleoDB,"M. Clapham",,Spirigerella,,derbyi,,,,,28589,"Permian 4"
126266,PaleoDB,"M. Clapham",,Spirigerella,,hybrida,,,,,28589,"Permian 4"
126266,PaleoDB,"M. Clapham",,Spirigerella,,grandis,,,,,28589,"Permian 4"
126266,PaleoDB,"M. Clapham",,Notothyris,,duplicata,,,,,28589,"Permian 4"
126266,PaleoDB,"M. Clapham",,Notothyris,?,djoulfensis,,,,,28589,"Permian 4"
126266,PaleoDB,"M. Clapham",,Notothyris,,inflata,,,,,28589,"Permian 4"
126266,PaleoDB,"M. Clapham",,Hemiptychina,,himalayensis,,,,,28589,"Permian 4"
126266,PaleoDB,"M. Clapham",,Hustedia,,grandicosta,,,,,28589,"Permian 4"
126266,PaleoDB,"M. Clapham",,Stenoscisma,,purdoni,,Camarophoria,,purdoni,28589,"Permian 4"
126266,PaleoDB,"M. Clapham",,Stenoscisma,,mutabilis,,Camarophoria,,mutabilis,28589,"Permian 4"
126266,PaleoDB,"M. Clapham","""",Uncinuloides,,imitatrix,,,,,28589,"Permian 4"
126266,PaleoDB,"M. Clapham",,Terebratuloidea,,davidsoni,,,,,28589,"Permian 4"
126266,PaleoDB,"M. Clapham",,Terebratuloidea,,depressa,,,,,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Derbyia,,grandis,,,,,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Derbyia,,regularis,,,,,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Streptorhynchus,,mistus,,,,,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Kiangsiella,,pectiniformis,,,,,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Meekella,cf.,eximiaeformis,,,,,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Meekella,?,punjabica,,,,,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Richthofenia,,lawrenciana,,,,,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Oldhamina,,decipiens,,,,,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Costiferina,,indica,,Productus,,indicus,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Costiferina,,arata,,Productus,,aratus,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Costiferina,,vishnu,,Productus,,vishnu,28589,"Permian 4"
126267,PaleoDB,"M. Clapham","""",Plicatifera,cf.,funiculatus,"""",Productus,cf.,funiculatus,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Waagenoconcha,,abichi,,Productus,,abichi,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Waagenoconcha,,cylindricus,,Productus,,cylindricus,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Linoproductus,,lineatus,,Productus,,lineatus,28589,"Permian 4"
126267,PaleoDB,"M. Clapham","""",Megousia,,aagardi,"""",Productus,,aagardi,28589,"Permian 4"
126267,PaleoDB,"M. Clapham","""",Megousia,cf.,kulikii,"""",Productus,cf.,kulikii,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Asperlinus,,asperulus,,Productus,,asperulus,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Haydenella,,kiangsiensis,,Productus,,tumida,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Tschernyschewia,,fugax,,Productus,,fugax,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Tschernyschewia,,transindicus,,Productus,,transindicus,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Transennatia,,gratiosa,,Marginifera,,gratiosa,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Marginifera,,ornata,,Marginifera,,ornata,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Echinalosia,,indica,,Strophalosia,,indica,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Chonetella,,nasuta,,,,,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Waagenites,,grandicosta,,Chonetes,,grandicosta,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Waagenites,,squamulifera,,Chonetes,,squamulifera,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Neospirifer,,moosakhailensis,,Spirifer,,musakheylensis,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Neospirifer,,moosakhailensis,,Spirifer,,warchensis,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Martinia,,warthi,,Martinia,,chidruensis,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Martinia,,elongata,,,,,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Spiriferellina,,bilotensis,,Spiriferina,,bilotensis,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Spiriferellina,,cristata,,Spiriferina,,cristata,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Paraspiriferina,,punjabensis,,Spiriferina,,punjabensis,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Cleiothyridina,,capillata,,Athyris,,capillata,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Cleiothyridina,,pectinifera,,Athyris,,pectinifera,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Cleiothyridina,,simulans,,Athyris,,simulans,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Cleiothyridina,,xetriformis,,Athyris,,xetriformis,28589,"Permian 4"
126267,PaleoDB,"M. Clapham","""",Araxathyris,,protea,"""",Athyris,,protea,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Araxathyris,,timorensis,,Spirigerella,,timorensis,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Spirigerella,,derbyi,,,,,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Spirigerella,,hybrida,,,,,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Gundarolasmina,,acutangulum,,Dielasma,,acutangulum,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Whitspakia,,biplex,,Dielasma,,biplex,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Notothyris,,lucida,,,,,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Notothyris,,simplex,,,,,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Notothyris,,subvesicularis,,,,,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Notothyris,,duplicata,,,,,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Notothyris,,buriensis,,,,,28589,"Permian 4"
126267,PaleoDB,"M. Clapham",,Notothyris,,ghundiensis,,,,,28589,"Permian 4"
