collection_no,source_database,collection.authorizer,class_name,class_extant,order_name,order_extant,family_name,family_extant,parent_rank,parent_name,parent_extant,genus_extant,species_extant,occurrence.genus_reso,occurrence.genus_name,occurrence.subgenus_reso,occurrence.subgenus_name,occurrence.species_reso,occurrence.species_name,taxon_no,original.genus_reso,original.genus_name,original.subgenus_reso,original.subgenus_name,original.species_reso,original.species_name,taxon_no,occurrence.authorizer,occurrence.enterer,occurrence.modifier,occurrence_no,abund_value,abund_unit,occurrence.reference_no,comments,occurrence.created,occurrence.modified,plant_organ,plant_organ2,original.authorizer,original.enterer,original.modifier,original.reference_no,comments,original.created,original.modified,plant_organ,attached,life_habit,depth_habitat,taxon_environment,grouping,first_author,second_author,other_authors,year_named,preservation,type_specimen,type_body_part,type_locality,form_taxon,common_name,collection.enterer,collection.modifier,collection_subset,collection.reference_no,pubyr,collection_name,collection_aka,country,state,county,plate,latdec,lngdec,latlng_basis,paleolatdec,paleolngdec,geogscale,spatial_resolution,geogcomments,period,epoch,subepoch,stage,10_my_bin,FR2_bin,max_interval,min_interval,direct_ma,direct_ma_error,direct_ma_method,max_ma,max_ma_error,max_ma_method,min_ma,min_ma_error,min_ma_method,interval_base,interval_top,interval_midpoint,interpolated_base,interpolated_top,interpolated_mid,ma_max,ma_min,ma_mid,zone,research_group,geological_group,formation,member,localsection,localbed,localbedunit,localorder,regionalsection,regionalbed,regionalbedunit,regionalorder,stratscale,stratcomments,lithdescript,lithadj,lithification,minor_lithology,lithology1,fossilsfrom1,lithification2,minor_lithology2,lithadj2,lithology2,fossilsfrom2,environment,tectonic_setting,pres_mode,geology_comments,spatial_resolution,temporal_resolution,feed_pred_traces,encrustation,bioerosion,fragmentation,sorting,art_whole_bodies,disart_assoc_maj_elems,lagerstatten,concentration,orientation,preservation_quality,abund_in_sediment,assembl_comps,taphonomy_comments,collection_type,collection_coverage,coll_meth,collection_size,collection_size_unit,museum,collectors,collection_dates,rock_censused_unit,rock_censused,collection_comments,taxonomy_comments,collection.created,collection.modified
66269,PaleoDB,"D. Bottjer",Rhynchonellata,yes,Spiriferinida,,Punctospiriferidae,,genus,Pustulospiriferina,,,no,,Pustulospiriferina,,,cf.,etheridgei,123909,,,,,,,,"D. Bottjer","M. Clapham","M. Clapham",616400,1,specimens,11597,"1 DV","2006-10-06 05:53:43","2011-11-19 16:49:37",,,,,,,,,,,yes,"low-level epifaunal",,,,"J. Armstrong",,,1970,"not a trace","UQF 54612",,101542,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4570, Rose's Pride Mine",,Australia,Queensland,,801,-25.263,150.26,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,sandstone,Y,lithified,,,conglomerate,Y,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:31:30","2011-11-19 16:48:44"
66269,PaleoDB,"D. Bottjer",Strophomenata,,Productida,no,Strophalosiidae,,genus,Echinalosia,no,no,no,,Echinalosia,,,cf.,mcclungi,131395,,,,,,,,"M. Clapham","M. Clapham",,909910,,,27370,,"2011-01-18 15:25:20","2011-01-18 15:25:20",,,,,,,,,,,yes,"low-level epifaunal",,,,"D. J. C. Briggs",,,1998,"not a trace","MM F28944G-H",shell,96841,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4570, Rose's Pride Mine",,Australia,Queensland,,801,-25.263,150.26,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,sandstone,Y,lithified,,,conglomerate,Y,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:31:30","2011-11-19 16:48:44"
66269,PaleoDB,"D. Bottjer",Strophomenata,,Productida,no,Strophalosiidae,,genus,Acanthalosia,no,no,no,,Acanthalosia,,,,domina,123901,,Acanthalosia,,,,brittoni,27057,"M. Clapham","M. Clapham",,616392,3,specimens,27370,,"2008-06-10 14:46:10","2008-06-11 07:46:10",,,"D. Bottjer","M. Clapham","M. Clapham",11597,"2 VV, 1 Art","2006-10-06 05:53:43","2011-11-19 16:49:35",,yes,"low-level epifaunal",,,,"J. B. Waterhouse",,,1986,"not a trace","UQF 73978",,66231,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4570, Rose's Pride Mine",,Australia,Queensland,,801,-25.263,150.26,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,sandstone,Y,lithified,,,conglomerate,Y,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:31:30","2011-11-19 16:48:44"
66271,PaleoDB,"D. Bottjer",Strophomenata,,Orthotetida,,Schuchertellidae,,genus,Notostrophia,no,no,no,,Notostrophia,,,"n. sp.",alta,205254,,,,,,,,"D. Bottjer","M. Clapham","M. Clapham",616405,10,specimens,27351,"2 VV, 5 DV, 3 Art (N. bifurcata in Waterhouse, 1987)","2006-10-06 06:00:13","2011-11-16 14:43:51",,,,,,,,,,,yes,"low-level epifaunal",,,,"J. B. Waterhouse",,,1986,"body (3D)","UQF 73933",,66271,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4571, Rose's Pride Mine",,Australia,Queensland,,801,-25.263,150.259,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,sandstone,Y,lithified,,,conglomerate,Y,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:31:50","2011-11-19 16:50:18"
66271,PaleoDB,"D. Bottjer",Strophomenata,,Productida,no,Strophalosiidae,,genus,Pseudostrophalosia,,,no,,Pseudostrophalosia,,,cf.,brittoni,136594,,Echinalosia,,,cf.,brittoni,205263,"D. Bottjer","M. Clapham","M. Clapham",616406,21,specimens,27351,"13 VV, 3 DV, 5 Art","2006-10-06 06:00:13","2011-11-16 14:43:51",,,,,,,,,,,yes,"low-level epifaunal",,,,"W.G.H. Maxwell",,,1954,mold,"UQ F15657",valve,131807,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4571, Rose's Pride Mine",,Australia,Queensland,,801,-25.263,150.259,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,sandstone,Y,lithified,,,conglomerate,Y,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:31:50","2011-11-19 16:50:18"
66271,PaleoDB,"D. Bottjer",Strophomenata,,Productida,no,Aulostegidae,,subfamily,Aulosteginae,,no,,,Lipanteris,,,,sp.,27579,,,,,,,,"D. Bottjer","M. Clapham","M. Clapham",616407,6,specimens,11597,"3 VV, 1 DV, 2 Art","2006-10-06 06:00:13","2011-11-16 14:43:51",,,,,,,,,,,yes,"low-level epifaunal",,,,"D. J. C. Briggs",,,1986,"not a trace",,,,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4571, Rose's Pride Mine",,Australia,Queensland,,801,-25.263,150.259,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,sandstone,Y,lithified,,,conglomerate,Y,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:31:50","2011-11-19 16:50:18"
66271,PaleoDB,"D. Bottjer",Strophomenata,,Productida,no,Aulostegidae,,genus,Megasteges,,,no,,Megasteges,,,?,randsi,139561,,,,,,,,"D. Bottjer","M. Clapham","M. Clapham",616408,16,specimens,11597,"8 VV, 4 DV, 4 Art","2006-10-06 06:00:13","2011-11-16 14:43:51",,,,,,,,,,,yes,"low-level epifaunal",,,,Hill,,,1950,"not a trace","GSQ F1991a,b",,,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4571, Rose's Pride Mine",,Australia,Queensland,,801,-25.263,150.259,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,sandstone,Y,lithified,,,conglomerate,Y,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:31:50","2011-11-19 16:50:18"
66271,PaleoDB,"D. Bottjer",Strophomenata,,Productida,no,Aulostegidae,,subfamily,Aulosteginae,,no,,,Taeniothaerus,,,,sp.,125177,,,,,,,,"D. Bottjer","M. Clapham","M. Clapham",616409,9,specimens,11597,"1 VV, 3 DV, 5 Art","2006-10-06 06:00:13","2011-11-16 14:43:51",,,,,,,,,,,yes,"low-level epifaunal",,,,Whitehouse,,,1928,"body (3D)",,,,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4571, Rose's Pride Mine",,Australia,Queensland,,801,-25.263,150.259,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,sandstone,Y,lithified,,,conglomerate,Y,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:31:50","2011-11-19 16:50:18"
66271,PaleoDB,"D. Bottjer",Strophomenata,,Productida,no,Linoproductidae,,genus,Terrakea,no,no,no,,Terrakea,,,cf.,dickinsi,136580,,,,,,,,"D. Bottjer","M. Clapham","M. Clapham",616410,17,specimens,11597,"14 VV, 2 DV, 1 Art","2006-10-06 06:00:13","2011-11-16 14:43:51",,,,,,,,,,,yes,"low-level epifaunal",,,,"J. F. Dear",,,1971,"body (3D)","GSQ F11710",,103022,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4571, Rose's Pride Mine",,Australia,Queensland,,801,-25.263,150.259,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,sandstone,Y,lithified,,,conglomerate,Y,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:31:50","2011-11-19 16:50:18"
66271,PaleoDB,"D. Bottjer",Rhynchonellata,yes,Rhynchonellida,,Wellerellidae,,genus,Plekonella,no,no,no,,Plekonella,,,,rara,123913,,,,,,,,"D. Bottjer","M. Clapham","M. Clapham",616411,2,specimens,27351,"1 DV, 1 Art","2006-10-06 06:00:13","2011-11-16 14:43:51",,,,,,,,,,,yes,epifaunal,,,,"J. B. Waterhouse",,,1986,"not a trace","UQF 50882",,66265,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4571, Rose's Pride Mine",,Australia,Queensland,,801,-25.263,150.259,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,sandstone,Y,lithified,,,conglomerate,Y,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:31:50","2011-11-19 16:50:18"
66271,PaleoDB,"D. Bottjer",Rhynchonellata,yes,Spiriferinida,,Syringothyrididae,,genus,Cyrtella,no,no,no,,Cyrtella,,,,erecta,123903,,,,,,,,"D. Bottjer","M. Clapham","M. Clapham",616412,2,specimens,27368,"1 VV, 1 DV","2006-10-06 06:00:13","2011-11-16 16:12:26",,,,,,,,,,,yes,"low-level epifaunal",,,,"J. B. Waterhouse",,,1987,"body (3D)","UQ F52894",,66266,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4571, Rose's Pride Mine",,Australia,Queensland,,801,-25.263,150.259,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,sandstone,Y,lithified,,,conglomerate,Y,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:31:50","2011-11-19 16:50:18"
66271,PaleoDB,"D. Bottjer",Rhynchonellata,yes,Spiriferida,no,Trigonotretidae,,genus,Trigonotreta,no,no,no,,Trigonotreta,,,,australis,205674,,,,,,,,"D. Bottjer","M. Clapham","M. Clapham",616413,9,specimens,27368,"5 VV, 2 DV, 2 Art","2006-10-06 06:00:13","2011-11-16 16:20:42",,,,,,,,,,,yes,epifaunal,,,,Bion,,,1928,"body (3D)",,,,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4571, Rose's Pride Mine",,Australia,Queensland,,801,-25.263,150.259,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,sandstone,Y,lithified,,,conglomerate,Y,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:31:50","2011-11-19 16:50:18"
66271,PaleoDB,"D. Bottjer",Rhynchonellata,yes,Spiriferida,no,Trigonotretidae,,genus,Fusispirifer,no,no,no,,Fusispirifer,,,"n. sp.",laminatus,123910,,,,,,,,"D. Bottjer","M. Clapham","M. Clapham",616414,1,specimens,27368,"1 Art","2006-10-06 06:00:13","2011-11-16 14:43:51",,,,,,,,,,,yes,epifaunal,,,,"J. B. Waterhouse",,,1987,mold,"UQF 74179",,66271,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4571, Rose's Pride Mine",,Australia,Queensland,,801,-25.263,150.259,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,sandstone,Y,lithified,,,conglomerate,Y,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:31:50","2011-11-19 16:50:18"
66271,PaleoDB,"D. Bottjer",Rhynchonellata,yes,Spiriferida,no,Ingelarellidae,no,genus,Ambikella,no,no,no,,Ambikella,,,,ovata,177751,,Tomiopsis,,,,ovata,123895,"D. Bottjer","M. Clapham","M. Clapham",616415,7,specimens,27368,"4 VV, 2 DV, 1 Art","2006-10-06 06:00:13","2011-11-16 17:01:40",,,,,,,,,,,yes,epifaunal,,,,"K.S.W. Campbell",,,1961,"not a trace","UNE F3182",,103901,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4571, Rose's Pride Mine",,Australia,Queensland,,801,-25.263,150.259,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,sandstone,Y,lithified,,,conglomerate,Y,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:31:50","2011-11-19 16:50:18"
66271,PaleoDB,"D. Bottjer",Rhynchonellata,yes,Spiriferida,no,Ingelarellidae,no,genus,Ingelarella,no,no,no,,Ingelarella,,,,plica,123915,,Tomiopsis,,,,plica,123916,"D. Bottjer","M. Clapham","M. Clapham",616416,2,specimens,27368,"1 VV, 1 DV","2006-10-06 06:00:13","2011-11-16 15:08:07",,,,,,,,,,,yes,epifaunal,,,,"K.S.W. Campbell",,,1960,"not a trace","UQF 25725",,88659,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4571, Rose's Pride Mine",,Australia,Queensland,,801,-25.263,150.259,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,sandstone,Y,lithified,,,conglomerate,Y,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:31:50","2011-11-19 16:50:18"
66271,PaleoDB,"D. Bottjer",Rhynchonellata,yes,Spiriferida,no,Ingelarellidae,no,genus,Geothomasia,,,no,,Geothomasia,,,,profunda,177063,,Tomiopsis,,,,profunda,123896,"D. Bottjer","M. Clapham","M. Clapham",616417,1,specimens,11597,"1 VV; ssp. profunda","2006-10-06 06:00:13","2011-11-16 14:43:51",,,,,,,,,,,yes,epifaunal,,,,"K.S.W. Campbell",,,1961,"not a trace","UQF 21922",,103898,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4571, Rose's Pride Mine",,Australia,Queensland,,801,-25.263,150.259,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,sandstone,Y,lithified,,,conglomerate,Y,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:31:50","2011-11-19 16:50:18"
66271,PaleoDB,"D. Bottjer",Rhynchonellata,yes,Spiriferida,no,Ingelarellidae,no,genus,Papulinella,,,no,,Papulinella,,,,hillae,174191,,Notospirifer,,,,hillae,123911,"D. Bottjer","M. Clapham","M. Clapham",616418,2,specimens,27368,"1 VV, 1 Art","2006-10-06 06:00:13","2011-11-16 17:14:49",,,,,,,,,,,yes,epifaunal,,,,"K.S.W. Campbell",,,1961,"not a trace","UNE F3007",,103899,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4571, Rose's Pride Mine",,Australia,Queensland,,801,-25.263,150.259,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,sandstone,Y,lithified,,,conglomerate,Y,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:31:50","2011-11-19 16:50:18"
66271,PaleoDB,"D. Bottjer",Rhynchonellata,yes,Spiriferinida,,Punctospiriferidae,,genus,Pustulospiriferina,,,no,,Pustulospiriferina,,,cf.,etheridgei,123909,,,,,,,,"D. Bottjer","M. Clapham","M. Clapham",616419,2,specimens,27368,"1 VV, 1 DV","2006-10-06 06:00:13","2011-11-16 17:21:59",,,,,,,,,,,yes,"low-level epifaunal",,,,"J. Armstrong",,,1970,"not a trace","UQF 54612",,101542,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4571, Rose's Pride Mine",,Australia,Queensland,,801,-25.263,150.259,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,sandstone,Y,lithified,,,conglomerate,Y,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:31:50","2011-11-19 16:50:18"
66271,PaleoDB,"D. Bottjer",Rhynchonellata,yes,Terebratulida,yes,Gillediidae,,genus,Maorielasma,no,no,no,,Maorielasma,,,"n. sp.",inflata,123904,,,,,,,,"D. Bottjer","M. Clapham","M. Clapham",616420,2,specimens,27368,"1 VV, 1 DV","2006-10-06 06:00:13","2011-11-16 15:52:42",,,,,,,,,,,yes,epifaunal,,,,"J. B. Waterhouse",,,1987,mold,"UQF 74258",,66271,no,,"M. Clapham","M. Clapham",,27351,1986,"UQ L4571, Rose's Pride Mine",,Australia,Queensland,,801,-25.263,150.259,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,sandstone,Y,lithified,,,conglomerate,Y,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:31:50","2011-11-19 16:50:18"
66272,PaleoDB,"D. Bottjer",Strophomenata,,Productida,no,Aulostegidae,,genus,Megasteges,,,no,,Megasteges,,,?,randsi,139561,,,,,,,,"D. Bottjer","M. Clapham","M. Clapham",616425,11,specimens,11597,"11 VV","2006-10-06 06:02:08","2011-11-19 16:51:39",,,,,,,,,,,yes,"low-level epifaunal",,,,Hill,,,1950,"not a trace","GSQ F1991a,b",,,no,,"M. Clapham","M. Clapham",,11597,1987,"UQ L4824, Rose's Pride Mine",,Australia,Queensland,,801,-25.265,150.26,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,sandstone,Y,,,,,,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:32:16","2011-11-19 16:51:13"
66272,PaleoDB,"D. Bottjer",Strophomenata,,Productida,no,Aulostegidae,,subfamily,Aulosteginae,,no,,,Taeniothaerus,,,,sp.,125177,,,,,,,,"D. Bottjer","M. Clapham","M. Clapham",616426,1,specimens,11597,,"2006-10-06 06:02:08","2011-11-19 16:51:39",,,,,,,,,,,yes,"low-level epifaunal",,,,Whitehouse,,,1928,"body (3D)",,,,no,,"M. Clapham","M. Clapham",,11597,1987,"UQ L4824, Rose's Pride Mine",,Australia,Queensland,,801,-25.265,150.26,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,sandstone,Y,,,,,,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:32:16","2011-11-19 16:51:13"
66272,PaleoDB,"D. Bottjer",Strophomenata,,Productida,no,Linoproductidae,,genus,Megousia,no,no,no,,Megousia,,,,solita,123918,,Nothokuvelousia,,,,aurifera,123899,"D. Bottjer","M. Clapham","M. Clapham",616427,7,specimens,11597,"3 VV, 3 DV, 1 Art","2006-10-06 06:02:08","2011-11-19 16:51:39",,,,,,,,,,,yes,"low-level epifaunal",,,,"J. B. Waterhouse",,,1986,"not a trace","UQF 74096",,66269,no,,"M. Clapham","M. Clapham",,11597,1987,"UQ L4824, Rose's Pride Mine",,Australia,Queensland,,801,-25.265,150.26,"based on nearby landmark",-59.46,158.61,outcrop,,,Permian,Cisuralian,,Artinskian,"Permian 2",Artinskian,Artinskian,,,,,,,,,,,290.100,279.500,284.8,,,0,290.100,279.500,284.8,,"marine invertebrate",,Buffel,"Rose's Pride",,,,,,,,,"group of beds","Echinalosia preovalis zone of Briggs, 1998 - Late Artinskian.",,,lithified,,sandstone,Y,,,,,,"coastal indet.",,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"field collection",,,UQ,,,,,,,"2006-10-06 05:32:16","2011-11-19 16:51:13"
