taxon_name	phylum	class	feeding
Caucasorhynchia	Brachiopoda	Rhynchonellata	1
Deltarina	Brachiopoda	Rhynchonellata	1
Fascicosta	Brachiopoda	Rhynchonellata	1
Gerassimovia	Brachiopoda	Rhynchonellata	1
Grammorhynchus	Brachiopoda	Rhynchonellata	1
Hagabirhynchia	Brachiopoda	Rhynchonellata	1
Hemileurus	Brachiopoda	Rhynchonellata	1
Maorirhynchia	Brachiopoda	Rhynchonellata	1
Neofascicosta	Brachiopoda	Rhynchonellata	1
Pseudowellerella	Brachiopoda	Rhynchonellata	1
Ptilotorhynchus	Brachiopoda	Rhynchonellata	1
Septaliphorioidea	Brachiopoda	Rhynchonellata	1
Terebratuloidea	Brachiopoda	Rhynchonellata	1
Amphipella	Brachiopoda	Rhynchonellata	1
Elassonia	Brachiopoda	Rhynchonellata	1
Iotina	Brachiopoda	Rhynchonellata	1
Petasmatherus	Brachiopoda	Rhynchonellata	1
Ptygmactrum	Brachiopoda	Rhynchonellata	1
Acolosia	Brachiopoda	Rhynchonellata	1
Anteridocus	Brachiopoda	Rhynchonellata	1
Aphaurosia	Brachiopoda	Rhynchonellata	1
Bodrakella	Brachiopoda	Rhynchonellata	1
Divaricosta	Brachiopoda	Rhynchonellata	1
Lirellaria	Brachiopoda	Rhynchonellata	1
Lissorhynchia	Brachiopoda	Rhynchonellata	1
Pontisia	Brachiopoda	Rhynchonellata	1
Prelissorhynchia	Brachiopoda	Rhynchonellata	1
Sinorhynchia	Brachiopoda	Rhynchonellata	1
Volirhynchia	Brachiopoda	Rhynchonellata	1
Apertirhynchella	Brachiopoda	Rhynchonellata	1
Calcirhynchia	Brachiopoda	Rhynchonellata	1
Cenorhynchia	Brachiopoda	Rhynchonellata	1
Chaeniorhynchus	Brachiopoda	Rhynchonellata	1
Cirpa	Brachiopoda	Rhynchonellata	1
Euxinella	Brachiopoda	Rhynchonellata	1
Exlaminella	Brachiopoda	Rhynchonellata	1
Holosia	Brachiopoda	Rhynchonellata	1
Lissella	Brachiopoda	Rhynchonellata	1
Madarosia	Brachiopoda	Rhynchonellata	1
Moisseievia	Brachiopoda	Rhynchonellata	1
Myopugnax	Brachiopoda	Rhynchonellata	1
Nipponirhynchia	Brachiopoda	Rhynchonellata	1
Phrenophoria	Brachiopoda	Rhynchonellata	1
Plekonella	Brachiopoda	Rhynchonellata	1
Robinsonella	Brachiopoda	Rhynchonellata	1
Salgirella	Brachiopoda	Rhynchonellata	1
Strigirhynchia	Brachiopoda	Rhynchonellata	1
Tautosia	Brachiopoda	Rhynchonellata	1
Tricoria	Brachiopoda	Rhynchonellata	1
Trophisina	Brachiopoda	Rhynchonellata	1
Uncinunellina	Brachiopoda	Rhynchonellata	1
Vincentirhynchia	Brachiopoda	Rhynchonellata	1
Wellerella	Brachiopoda	Rhynchonellata	1
Barzellinia	Brachiopoda	Rhynchonellata	1
Dorsisinus	Brachiopoda	Rhynchonellata	1
Sacothyropsis	Brachiopoda	Rhynchonellata	1
Acrospirifer	Brachiopoda	Rhynchonellata	1
Costispirifer	Brachiopoda	Rhynchonellata	1
Cumberlandina	Brachiopoda	Rhynchonellata	1
Elymospirifer	Brachiopoda	Rhynchonellata	1
Mauispirifer	Brachiopoda	Rhynchonellata	1
Multispirifer	Brachiopoda	Rhynchonellata	1
Perryspirifer	Brachiopoda	Rhynchonellata	1
Xerospirifer	Brachiopoda	Rhynchonellata	1
Araspirifer	Brachiopoda	Rhynchonellata	1
Boucotinskia	Brachiopoda	Rhynchonellata	1
Cyrtinopsis	Brachiopoda	Rhynchonellata	1
Kozlowskiellina	Brachiopoda	Rhynchonellata	1
Plicocyrtina	Brachiopoda	Rhynchonellata	1
Acanthospirifer	Brachiopoda	Rhynchonellata	1
Aldanispirifer	Brachiopoda	Rhynchonellata	1
Delthyris (Delthyris)	Brachiopoda	Rhynchonellata	1
Delthyris (Quadrifarius)	Brachiopoda	Rhynchonellata	1
Delthyris	Brachiopoda	Rhynchonellata	1
Howellella (Howellella)	Brachiopoda	Rhynchonellata	1
Howellella (Hysterohowellella)	Brachiopoda	Rhynchonellata	1
Howellella (Iberohowellella)	Brachiopoda	Rhynchonellata	1
Howellella	Brachiopoda	Rhynchonellata	1
Howelloidea	Brachiopoda	Rhynchonellata	1
Ivanothyris	Brachiopoda	Rhynchonellata	1
Orientospirifer	Brachiopoda	Rhynchonellata	1
Pseudokymatothyris	Brachiopoda	Rhynchonellata	1
Qiansispirifer	Brachiopoda	Rhynchonellata	1
Quiringites	Brachiopoda	Rhynchonellata	1
Rufispirifer	Brachiopoda	Rhynchonellata	1
Xenospirifer	Brachiopoda	Rhynchonellata	1
Filispirifer	Brachiopoda	Rhynchonellata	1
Antispirifer	Brachiopoda	Rhynchonellata	1
Arduspirifer	Brachiopoda	Rhynchonellata	1
Australospirifer	Brachiopoda	Rhynchonellata	1
Brachyspirifer (Brachyspirifer)	Brachiopoda	Rhynchonellata	1
Brachyspirifer (Torosospirifer)	Brachiopoda	Rhynchonellata	1
Brachyspirifer	Brachiopoda	Rhynchonellata	1
Costellispirifer	Brachiopoda	Rhynchonellata	1
Dixonella	Brachiopoda	Rhynchonellata	1
Dyticospirifer	Brachiopoda	Rhynchonellata	1
Euryspirifer	Brachiopoda	Rhynchonellata	1
Fimbrispirifer	Brachiopoda	Rhynchonellata	1
Otospirifer	Brachiopoda	Rhynchonellata	1
Paraspirifer	Brachiopoda	Rhynchonellata	1
Patriaspirifer	Brachiopoda	Rhynchonellata	1
Rostrospirifer	Brachiopoda	Rhynchonellata	1
Struveina	Brachiopoda	Rhynchonellata	1
Trigonospirifer	Brachiopoda	Rhynchonellata	1
Vandercammenina	Brachiopoda	Rhynchonellata	1
Xinjiangospirifer	Brachiopoda	Rhynchonellata	1
Apousiella	Brachiopoda	Rhynchonellata	1
Mucrospirifer	Brachiopoda	Rhynchonellata	1
Sulcatospirifer	Brachiopoda	Rhynchonellata	1
Texathyris	Brachiopoda	Rhynchonellata	1
Tylothyris	Brachiopoda	Rhynchonellata	1
Anomaloria	Brachiopoda	Rhynchonellata	1
Astegosia	Brachiopoda	Rhynchonellata	1
Elita	Brachiopoda	Rhynchonellata	1
Kitakamithyris	Brachiopoda	Rhynchonellata	1
Latiplecus	Brachiopoda	Rhynchonellata	1
Martinothyris	Brachiopoda	Rhynchonellata	1
Nebenothyris	Brachiopoda	Rhynchonellata	1
Orenburgella	Brachiopoda	Rhynchonellata	1
Permophricodothyris	Brachiopoda	Rhynchonellata	1
Phricodothyris	Brachiopoda	Rhynchonellata	1
Plicotorynifer	Brachiopoda	Rhynchonellata	1
Spirelytha	Brachiopoda	Rhynchonellata	1
Squamularia	Brachiopoda	Rhynchonellata	1
Stepanoviina	Brachiopoda	Rhynchonellata	1
Taimyrella	Brachiopoda	Rhynchonellata	1
Torynifer	Brachiopoda	Rhynchonellata	1
Toryniferella	Brachiopoda	Rhynchonellata	1
Zhinania	Brachiopoda	Rhynchonellata	1
Alaskospira	Brachiopoda	Rhynchonellata	1
Bajkuria	Brachiopoda	Rhynchonellata	1
Chnaurocoelia	Brachiopoda	Rhynchonellata	1
Corylispirifer	Brachiopoda	Rhynchonellata	1
Deltospirifer	Brachiopoda	Rhynchonellata	1
Echinocoeliopsis	Brachiopoda	Rhynchonellata	1
Eohowellella	Brachiopoda	Rhynchonellata	1
Eoreticularia	Brachiopoda	Rhynchonellata	1
Georgethyris	Brachiopoda	Rhynchonellata	1
Gerothyris	Brachiopoda	Rhynchonellata	1
Kymatothyris	Brachiopoda	Rhynchonellata	1
Nordella	Brachiopoda	Rhynchonellata	1
Obesaria	Brachiopoda	Rhynchonellata	1
Paraquadrithyris	Brachiopoda	Rhynchonellata	1
Parareticularia	Brachiopoda	Rhynchonellata	1
Prosserella	Brachiopoda	Rhynchonellata	1
Protoreticularia	Brachiopoda	Rhynchonellata	1
Pseudoundispirifer	Brachiopoda	Rhynchonellata	1
Puanospirifer	Brachiopoda	Rhynchonellata	1
Quasimartinia	Brachiopoda	Rhynchonellata	1
Reticularia	Brachiopoda	Rhynchonellata	1
Reticulariopsis	Brachiopoda	Rhynchonellata	1
Rhenothyris	Brachiopoda	Rhynchonellata	1
Spirinella	Brachiopoda	Rhynchonellata	1
Undispirifer	Brachiopoda	Rhynchonellata	1
Undispiriferoides	Brachiopoda	Rhynchonellata	1
Vadum	Brachiopoda	Rhynchonellata	1
Warrenella (Warrenella)	Brachiopoda	Rhynchonellata	1
Warrenella (Warrenellina)	Brachiopoda	Rhynchonellata	1
Warrenella	Brachiopoda	Rhynchonellata	1
Yeothyris	Brachiopoda	Rhynchonellata	1
Altajella	Brachiopoda	Rhynchonellata	1
Bojothyris	Brachiopoda	Rhynchonellata	1
Quadrithyrina	Brachiopoda	Rhynchonellata	1
Quadrithyris	Brachiopoda	Rhynchonellata	1
Spondylothyris	Brachiopoda	Rhynchonellata	1
Uralospirifer	Brachiopoda	Rhynchonellata	1
Xenomartinia	Brachiopoda	Rhynchonellata	1
Acutatheca	Brachiopoda	Rhynchonellata	1
Adolfia	Brachiopoda	Rhynchonellata	1
Allanella	Brachiopoda	Rhynchonellata	1
Amoenospirifer	Brachiopoda	Rhynchonellata	1
Brevispirifer	Brachiopoda	Rhynchonellata	1
Callispirifer	Brachiopoda	Rhynchonellata	1
Chimaerothyris	Brachiopoda	Rhynchonellata	1
Eospiriferina	Brachiopoda	Rhynchonellata	1
Eurekaspirifer	Brachiopoda	Rhynchonellata	1
Fidespirifer	Brachiopoda	Rhynchonellata	1
Guicyrtia	Brachiopoda	Rhynchonellata	1
Ljudmilispirifer	Brachiopoda	Rhynchonellata	1
Nikiforovaena	Brachiopoda	Rhynchonellata	1
Pinguispirifer	Brachiopoda	Rhynchonellata	1
Rochtex	Brachiopoda	Rhynchonellata	1
Spinella	Brachiopoda	Rhynchonellata	1
Spurispirifer	Brachiopoda	Rhynchonellata	1
Adolfispirifer	Brachiopoda	Rhynchonellata	1
Echinospirifer	Brachiopoda	Rhynchonellata	1
Enchondrospirifer	Brachiopoda	Rhynchonellata	1
Hispidaria	Brachiopoda	Rhynchonellata	1
Howittia	Brachiopoda	Rhynchonellata	1
Indospirifer	Brachiopoda	Rhynchonellata	1
Rigauxia	Brachiopoda	Rhynchonellata	1
Sergunkovia	Brachiopoda	Rhynchonellata	1
Ambocoelia	Brachiopoda	Rhynchonellata	1
Amboglossa	Brachiopoda	Rhynchonellata	1
Ambothyris	Brachiopoda	Rhynchonellata	1
Attenuatella	Brachiopoda	Rhynchonellata	1
Biconvexiella	Brachiopoda	Rhynchonellata	1
Bisinocoelia	Brachiopoda	Rhynchonellata	1
Changtangella	Brachiopoda	Rhynchonellata	1
Choperella	Brachiopoda	Rhynchonellata	1
Cruricella	Brachiopoda	Rhynchonellata	1
Crurispina	Brachiopoda	Rhynchonellata	1
Diazoma	Brachiopoda	Rhynchonellata	1
Dicoelospirifer	Brachiopoda	Rhynchonellata	1
Echinocoelia	Brachiopoda	Rhynchonellata	1
Emanuella	Brachiopoda	Rhynchonellata	1
Eoplicoplasia	Brachiopoda	Rhynchonellata	1
Guangxiispirifer	Brachiopoda	Rhynchonellata	1
Ilmenia	Brachiopoda	Rhynchonellata	1
Ilmeniopsis	Brachiopoda	Rhynchonellata	1
Ilmenispina	Brachiopoda	Rhynchonellata	1
Ilmospirifer	Brachiopoda	Rhynchonellata	1
Kosirium	Brachiopoda	Rhynchonellata	1
Ladjia	Brachiopoda	Rhynchonellata	1
Levibiseptum	Brachiopoda	Rhynchonellata	1
Metaplasia	Brachiopoda	Rhynchonellata	1
Moravilla	Brachiopoda	Rhynchonellata	1
Ogilviecoelia	Brachiopoda	Rhynchonellata	1
Orbicoelia	Brachiopoda	Rhynchonellata	1
Paracrurithyris	Brachiopoda	Rhynchonellata	1
Plicoplasia	Brachiopoda	Rhynchonellata	1
Swaicoelia	Brachiopoda	Rhynchonellata	1
Zhonghuacoelia	Brachiopoda	Rhynchonellata	1
Costicrura	Brachiopoda	Rhynchonellata	1
Eudoxina	Brachiopoda	Rhynchonellata	1
Paulonia	Brachiopoda	Rhynchonellata	1
Wilberrya	Brachiopoda	Rhynchonellata	1
Lazutkinia	Brachiopoda	Rhynchonellata	1
Prolazutkinia	Brachiopoda	Rhynchonellata	1
Minythyra	Brachiopoda	Rhynchonellata	1
Nuguschella	Brachiopoda	Rhynchonellata	1
Verneuilia	Brachiopoda	Rhynchonellata	1
Brachythyris	Brachiopoda	Rhynchonellata	1
Cathayspirina	Brachiopoda	Rhynchonellata	1
Dalaia	Brachiopoda	Rhynchonellata	1
Ella	Brachiopoda	Rhynchonellata	1
Meristorygma	Brachiopoda	Rhynchonellata	1
Pustuloplica	Brachiopoda	Rhynchonellata	1
Litothyris	Brachiopoda	Rhynchonellata	1
Skelidorygma	Brachiopoda	Rhynchonellata	1
Badainjarania	Brachiopoda	Rhynchonellata	1
Cyrtia	Brachiopoda	Rhynchonellata	1
Endospirifer	Brachiopoda	Rhynchonellata	1
Eospirifer	Brachiopoda	Rhynchonellata	1
Espella	Brachiopoda	Rhynchonellata	1
Havlicekia	Brachiopoda	Rhynchonellata	1
Hedeina	Brachiopoda	Rhynchonellata	1
Janius	Brachiopoda	Rhynchonellata	1
Macropleura	Brachiopoda	Rhynchonellata	1
Mictospirifer	Brachiopoda	Rhynchonellata	1
Myriospirifer	Brachiopoda	Rhynchonellata	1
Nurataella	Brachiopoda	Rhynchonellata	1
Plicocyrtia	Brachiopoda	Rhynchonellata	1
Striispirifer	Brachiopoda	Rhynchonellata	1
Xinanospirifer	Brachiopoda	Rhynchonellata	1
Yingwuspirifer	Brachiopoda	Rhynchonellata	1
Hedeinopsis	Brachiopoda	Rhynchonellata	1
Tannuspirifer	Brachiopoda	Rhynchonellata	1
Conispirifer	Brachiopoda	Rhynchonellata	1
Acutella	Brachiopoda	Rhynchonellata	1
Austrospirifer	Brachiopoda	Rhynchonellata	1
Cyrtiopsis	Brachiopoda	Rhynchonellata	1
Cyrtospirifer	Brachiopoda	Rhynchonellata	1
Dichospirifer	Brachiopoda	Rhynchonellata	1
Dmitria	Brachiopoda	Rhynchonellata	1
Liraspirifer	Brachiopoda	Rhynchonellata	1
Mennespirifer	Brachiopoda	Rhynchonellata	1
Platyspirifer	Brachiopoda	Rhynchonellata	1
Pripyatispirifer	Brachiopoda	Rhynchonellata	1
Sinospirifer	Brachiopoda	Rhynchonellata	1
Sphenospira	Brachiopoda	Rhynchonellata	1
Syringospira	Brachiopoda	Rhynchonellata	1
Tarandrospirifer	Brachiopoda	Rhynchonellata	1
Tenticospirifer	Brachiopoda	Rhynchonellata	1
Uchtospirifer	Brachiopoda	Rhynchonellata	1
Acutoria	Brachiopoda	Rhynchonellata	1
Alatiformia	Brachiopoda	Rhynchonellata	1
Carpinaria	Brachiopoda	Rhynchonellata	1
Duryeella	Brachiopoda	Rhynchonellata	1
Eosyringothyris	Brachiopoda	Rhynchonellata	1
Mediospirifer	Brachiopoda	Rhynchonellata	1
Orthospirifer	Brachiopoda	Rhynchonellata	1
Platyrachella	Brachiopoda	Rhynchonellata	1
Spinocyrtia	Brachiopoda	Rhynchonellata	1
Subcuspidella	Brachiopoda	Rhynchonellata	1
Arktikina	Brachiopoda	Rhynchonellata	1
Crassumbo	Brachiopoda	Rhynchonellata	1
Nodaea	Brachiopoda	Rhynchonellata	1
Rorespirifer	Brachiopoda	Rhynchonellata	1
Elythyna	Brachiopoda	Rhynchonellata	1
Najadospirifer	Brachiopoda	Rhynchonellata	1
Acanthospirina	Brachiopoda	Rhynchonellata	1
Gerkispira	Brachiopoda	Rhynchonellata	1
Oiosia	Brachiopoda	Rhynchonellata	1
Punctothyris	Brachiopoda	Rhynchonellata	1
Spinospirifer	Brachiopoda	Rhynchonellata	1
Ambikella	Brachiopoda	Rhynchonellata	1
Birchsella	Brachiopoda	Rhynchonellata	1
Farmerella	Brachiopoda	Rhynchonellata	1
Fredericksia	Brachiopoda	Rhynchonellata	1
Geothomasia	Brachiopoda	Rhynchonellata	1
Glendonia	Brachiopoda	Rhynchonellata	1
Ingelarella	Brachiopoda	Rhynchonellata	1
Johndearia	Brachiopoda	Rhynchonellata	1
Kelsovia	Brachiopoda	Rhynchonellata	1
Martiniopsis	Brachiopoda	Rhynchonellata	1
Mesopunctia	Brachiopoda	Rhynchonellata	1
Notospirifer	Brachiopoda	Rhynchonellata	1
Papulinella	Brachiopoda	Rhynchonellata	1
Tabellina	Brachiopoda	Rhynchonellata	1
Tigillumia	Brachiopoda	Rhynchonellata	1
Tomiopsis	Brachiopoda	Rhynchonellata	1
Beschevella	Brachiopoda	Rhynchonellata	1
Chuiella	Brachiopoda	Rhynchonellata	1
Elivella	Brachiopoda	Rhynchonellata	1
Eomartiniopsis	Brachiopoda	Rhynchonellata	1
Globispirifer	Brachiopoda	Rhynchonellata	1
Heteraria	Brachiopoda	Rhynchonellata	1
Implexina	Brachiopoda	Rhynchonellata	1
Jilinmartinia	Brachiopoda	Rhynchonellata	1
Kisilia	Brachiopoda	Rhynchonellata	1
Martinia	Brachiopoda	Rhynchonellata	1
Merospirifer	Brachiopoda	Rhynchonellata	1
Moumina	Brachiopoda	Rhynchonellata	1
Rallacosta	Brachiopoda	Rhynchonellata	1
Spinomartinia	Brachiopoda	Rhynchonellata	1
Tiramnia	Brachiopoda	Rhynchonellata	1
Ushkolia	Brachiopoda	Rhynchonellata	1
Weiningia	Brachiopoda	Rhynchonellata	1
Weiningia	Brachiopoda	Rhynchonellata	1
Mongoliopsis	Brachiopoda	Rhynchonellata	1
Perissothyris	Brachiopoda	Rhynchonellata	1
Cingulodermis	Brachiopoda	Rhynchonellata	1
Tenellodermis	Brachiopoda	Rhynchonellata	1
Darvasia	Brachiopoda	Rhynchonellata	1
Paeckelmanella	Brachiopoda	Rhynchonellata	1
Scenesia	Brachiopoda	Rhynchonellata	1
Acuminothyris	Brachiopoda	Rhynchonellata	1
Adminiculoria	Brachiopoda	Rhynchonellata	1
Alispirifer	Brachiopoda	Rhynchonellata	1
Avisyrinx	Brachiopoda	Rhynchonellata	1
Bashkiria	Brachiopoda	Rhynchonellata	1
Calvustrigis	Brachiopoda	Rhynchonellata	1
Cantabriella	Brachiopoda	Rhynchonellata	1
Celsifornix	Brachiopoda	Rhynchonellata	1
Fusella	Brachiopoda	Rhynchonellata	1
Haplospirifer	Brachiopoda	Rhynchonellata	1
Iwaispirifer	Brachiopoda	Rhynchonellata	1
Pteroplecta	Brachiopoda	Rhynchonellata	1
Pterospirifer	Brachiopoda	Rhynchonellata	1
Spiriferinaella	Brachiopoda	Rhynchonellata	1
Strophopleura	Brachiopoda	Rhynchonellata	1
Voiseyella	Brachiopoda	Rhynchonellata	1
Xizispirifer	Brachiopoda	Rhynchonellata	1
Alphachoristites	Brachiopoda	Rhynchonellata	1
Alphaneospirifer	Brachiopoda	Rhynchonellata	1
Angiospirifer	Brachiopoda	Rhynchonellata	1
Brachythyrina	Brachiopoda	Rhynchonellata	1
Capillispirifer	Brachiopoda	Rhynchonellata	1
Choristitella	Brachiopoda	Rhynchonellata	1
Choristites	Brachiopoda	Rhynchonellata	1
Elinoria	Brachiopoda	Rhynchonellata	1
Eobrachythyrina	Brachiopoda	Rhynchonellata	1
Parachoristites	Brachiopoda	Rhynchonellata	1
Prochoristitella	Brachiopoda	Rhynchonellata	1
Quizhouspirifer	Brachiopoda	Rhynchonellata	1
Settedabania	Brachiopoda	Rhynchonellata	1
Tangshanella	Brachiopoda	Rhynchonellata	1
Zhejiangospirifer	Brachiopoda	Rhynchonellata	1
Fernglenia	Brachiopoda	Rhynchonellata	1
Imbrexia	Brachiopoda	Rhynchonellata	1
Tegulocrea	Brachiopoda	Rhynchonellata	1
Alispiriferella	Brachiopoda	Rhynchonellata	1
Arcullina	Brachiopoda	Rhynchonellata	1
Bamberina	Brachiopoda	Rhynchonellata	1
Darbandia	Brachiopoda	Rhynchonellata	1
Elivina	Brachiopoda	Rhynchonellata	1
Eridmatus	Brachiopoda	Rhynchonellata	1
Hunzina	Brachiopoda	Rhynchonellata	1
Plicatospiriferella	Brachiopoda	Rhynchonellata	1
Spiriferella	Brachiopoda	Rhynchonellata	1
Timaniella	Brachiopoda	Rhynchonellata	1
Tipispirifer	Brachiopoda	Rhynchonellata	1
Afghanospirifer	Brachiopoda	Rhynchonellata	1
Ala	Brachiopoda	Rhynchonellata	1
Ala	Brachiopoda	Rhynchonellata	1
Andreaspira	Brachiopoda	Rhynchonellata	1
Anthracospirifer	Brachiopoda	Rhynchonellata	1
Austrochoristites	Brachiopoda	Rhynchonellata	1
Cancellospirifer	Brachiopoda	Rhynchonellata	1
Domokhotia	Brachiopoda	Rhynchonellata	1
Donispirifer	Brachiopoda	Rhynchonellata	1
Ectochoristites	Brachiopoda	Rhynchonellata	1
Eliva	Brachiopoda	Rhynchonellata	1
Eobrachythyris	Brachiopoda	Rhynchonellata	1
Eochoristitella	Brachiopoda	Rhynchonellata	1
Kasakhstania	Brachiopoda	Rhynchonellata	1
Kinghiria	Brachiopoda	Rhynchonellata	1
Larispirifer	Brachiopoda	Rhynchonellata	1
Latispirifer	Brachiopoda	Rhynchonellata	1
Mirifusella	Brachiopoda	Rhynchonellata	1
Neomunella	Brachiopoda	Rhynchonellata	1
Ovispirifer	Brachiopoda	Rhynchonellata	1
Parallelora	Brachiopoda	Rhynchonellata	1
Podtsheremia	Brachiopoda	Rhynchonellata	1
Prospira	Brachiopoda	Rhynchonellata	1
Purdonella	Brachiopoda	Rhynchonellata	1
Sergospirifer	Brachiopoda	Rhynchonellata	1
Spirifer (Grandispirifer)	Brachiopoda	Rhynchonellata	1
Spirifer (Mesochorispira)	Brachiopoda	Rhynchonellata	1
Spirifer (Spirifer)	Brachiopoda	Rhynchonellata	1
Spirifer	Brachiopoda	Rhynchonellata	1
Subspirifer	Brachiopoda	Rhynchonellata	1
Unispirifer	Brachiopoda	Rhynchonellata	1
Warsawia	Brachiopoda	Rhynchonellata	1
Aperispirifer	Brachiopoda	Rhynchonellata	1
Betaneospirifer	Brachiopoda	Rhynchonellata	1
Blasispirifer	Brachiopoda	Rhynchonellata	1
Brachythyrinella	Brachiopoda	Rhynchonellata	1
Cartorhium	Brachiopoda	Rhynchonellata	1
Costatispirifer	Brachiopoda	Rhynchonellata	1
Crassispirifer	Brachiopoda	Rhynchonellata	1
Cratispirifer	Brachiopoda	Rhynchonellata	1
Frechella	Brachiopoda	Rhynchonellata	1
Fusispirifer	Brachiopoda	Rhynchonellata	1
Gibbospirifer	Brachiopoda	Rhynchonellata	1
Gypospirifer	Brachiopoda	Rhynchonellata	1
Imperiospira	Brachiopoda	Rhynchonellata	1
Kaninospirifer	Brachiopoda	Rhynchonellata	1
Lepidospirifer	Brachiopoda	Rhynchonellata	1
Neospirifer	Brachiopoda	Rhynchonellata	1
Occidalia	Brachiopoda	Rhynchonellata	1
Pondospirifer	Brachiopoda	Rhynchonellata	1
Quadrospira	Brachiopoda	Rhynchonellata	1
Septospirifer	Brachiopoda	Rhynchonellata	1
Sulciplica	Brachiopoda	Rhynchonellata	1
Tegulispirifer	Brachiopoda	Rhynchonellata	1
Trigonotreta	Brachiopoda	Rhynchonellata	1
Eochoristites	Brachiopoda	Rhynchonellata	1
Palaeochoristites	Brachiopoda	Rhynchonellata	1
Branikia	Brachiopoda	Rhynchonellata	1
Jilinospirifer	Brachiopoda	Rhynchonellata	1
Lenzia	Brachiopoda	Rhynchonellata	1
Paralazutkinia	Brachiopoda	Rhynchonellata	1
Theodossia	Brachiopoda	Rhynchonellata	1
Urella	Brachiopoda	Rhynchonellata	1
Palaeospirifer	Brachiopoda	Rhynchonellata	1
Tenisia	Brachiopoda	Rhynchonellata	1
Ulbospirifer	Brachiopoda	Rhynchonellata	1
Svetlania	Brachiopoda	Rhynchonellata	1
Boucotia	Brachiopoda	Rhynchonellata	1
Callicalyptella	Brachiopoda	Rhynchonellata	1
Callicalyptella	Brachiopoda	Rhynchonellata	1
Costanoplia	Brachiopoda	Rhynchonellata	1
Costanoplia	Brachiopoda	Rhynchonellata	1
Hollardiella	Brachiopoda	Rhynchonellata	1
Luofuia	Brachiopoda	Rhynchonellata	1
Luofuia	Brachiopoda	Rhynchonellata	1
Notanoplia	Brachiopoda	Rhynchonellata	1
Notanoplia	Brachiopoda	Rhynchonellata	1
Notoparmella	Brachiopoda	Rhynchonellata	1
Paracostanoplia	Brachiopoda	Rhynchonellata	1
Paracostanoplia	Brachiopoda	Rhynchonellata	1
Paraplicanoplia	Brachiopoda	Rhynchonellata	1
Paraplicanoplia	Brachiopoda	Rhynchonellata	1
Plicanoplites	Brachiopoda	Rhynchonellata	1
Plicanoplites	Brachiopoda	Rhynchonellata	1
Serrulatrypa	Brachiopoda	Rhynchonellata	1
Tangxiangia	Brachiopoda	Rhynchonellata	1
Tangxiangia	Brachiopoda	Rhynchonellata	1
Weibeia	Brachiopoda	Rhynchonellata	1
Trochalocyrtina	Brachiopoda	Rhynchonellata	1
Cyrtina	Brachiopoda	Rhynchonellata	1
Cyrtinaella	Brachiopoda	Rhynchonellata	1
Squamulariina	Brachiopoda	Rhynchonellata	1
Tecnocyrtina	Brachiopoda	Rhynchonellata	1
Komiella	Brachiopoda	Rhynchonellata	1
Boreiospira	Brachiopoda	Rhynchonellata	1
Canadospira	Brachiopoda	Rhynchonellata	1
Dentospiriferina	Brachiopoda	Rhynchonellata	1
Orientospira	Brachiopoda	Rhynchonellata	1
Psioidea	Brachiopoda	Rhynchonellata	1
Psioidiella	Brachiopoda	Rhynchonellata	1
Rastelligera	Brachiopoda	Rhynchonellata	1
Dagyspirifer	Brachiopoda	Rhynchonellata	1
Phenacozugmayerella	Brachiopoda	Rhynchonellata	1
Pseudospondylospira	Brachiopoda	Rhynchonellata	1
Spondylospira	Brachiopoda	Rhynchonellata	1
Vitimetula	Brachiopoda	Rhynchonellata	1
Yanospira	Brachiopoda	Rhynchonellata	1
Bittnerula	Brachiopoda	Rhynchonellata	1
Flabellocyrtia	Brachiopoda	Rhynchonellata	1
Hirsutella	Brachiopoda	Rhynchonellata	1
Leiolepismatina	Brachiopoda	Rhynchonellata	1
Neocyrtina	Brachiopoda	Rhynchonellata	1
Spiriferinoides	Brachiopoda	Rhynchonellata	1
Thecocyrtella	Brachiopoda	Rhynchonellata	1
Thecocyrtelloidea	Brachiopoda	Rhynchonellata	1
Carbocyrtina	Brachiopoda	Rhynchonellata	1
Davidsonina	Brachiopoda	Rhynchonellata	1
Eolaballa	Brachiopoda	Rhynchonellata	1
Klipsteinella	Brachiopoda	Rhynchonellata	1
Klipsteinelloidea	Brachiopoda	Rhynchonellata	1
Laballa	Brachiopoda	Rhynchonellata	1
Paralepismatina	Brachiopoda	Rhynchonellata	1
Pseudolaballa	Brachiopoda	Rhynchonellata	1
Suessia	Brachiopoda	Rhynchonellata	1
Aequspiriferina	Brachiopoda	Rhynchonellata	1
Balatonspira	Brachiopoda	Rhynchonellata	1
Balatonospira	Brachiopoda	Rhynchonellata	1
Dinarispira	Brachiopoda	Rhynchonellata	1
Koeveskallina	Brachiopoda	Rhynchonellata	1
Nudispiriferina	Brachiopoda	Rhynchonellata	1
Sinucostella	Brachiopoda	Rhynchonellata	1
Tylospiriferina	Brachiopoda	Rhynchonellata	1
Yalongia	Brachiopoda	Rhynchonellata	1
Altoplicatella	Brachiopoda	Rhynchonellata	1
Dispiriferina	Brachiopoda	Rhynchonellata	1
Lepismatina	Brachiopoda	Rhynchonellata	1
Costispiriferina	Brachiopoda	Rhynchonellata	1
Pseudocyrtina	Brachiopoda	Rhynchonellata	1
Pseudolepismatina	Brachiopoda	Rhynchonellata	1
Qingyenia	Brachiopoda	Rhynchonellata	1
