taxon_name	int_midpoint	taxon	sub	size
Pteromeris	25.57	Biv	Het	9
Pteromyrtea	25.57	Biv	Het	17.29090909
Ptychobranchus	25.57	Biv	nonHet	98.06
Ptychorhynchoideus	25.57	Biv	nonHet	44.74
Puberella	25.57	Biv	nonHet	83
Pulcherridonax	25.57	Biv	nonHet	17
Pulsidis	25.57	Biv	Het	9.9
Pulvinites	25.57	Biv	nonHet	130
Punipagia	25.57	Biv	Het	21.2
Purpurocardia	25.57	Biv	nonHet	50
Puyseguria	25.57	Biv	nonHet	1.7
Pycnodonte	25.57	Biv	nonHet	138
Pygocardia	25.57	Biv	nonHet	60.16
Pythina	25.57	Biv	nonHet	12.946875
Quantulopinna	25.57	Biv	nonHet	250
Quidnipagus	25.57	Biv	Het	65.1
Radiopecten	25.57	Biv	nonHet	53.18571429
Radulopecten	25.57	Biv	nonHet	25.54
Raeta	25.57	Biv	Het	130
Raetella	25.57	Biv	nonHet	23
Raetellops	25.57	Biv	Het	16.16
Raetina	25.57	Biv	Het	60
Rangia	25.57	Biv	Het	78
Rangianella	25.57	Biv	Het	55
Recticardo	25.57	Biv	Het	19.205
Redicirce	25.57	Biv	Het	38
Rexithaerus	25.57	Biv	Het	69.62
Rhinoclama	25.57	Biv	nonHet	16.5
Rhomboidella	25.57	Biv	nonHet	10
Riosatella	25.57	Biv	nonHet	40
Robaia	25.57	Biv	nonHet	20
Rocellaria	25.57	Biv	nonHet	34.2
Roemeriana	25.57	Biv	nonHet	47.4
Rostrimacoma	25.57	Biv	Het	112.4
Rostroperna	25.57	Biv	nonHet	136.32
Ruditapes	25.57	Biv	nonHet	70
Ruellia	25.57	Biv	Het	17.75384615
Rumptunucula	25.57	Biv	nonHet	2.5
Rupellaria	25.57	Biv	Het	31.6
Rzehakia	25.57	Biv	nonHet	40.74
Saccella	25.57	Biv	nonHet	43
Salaputium	25.57	Biv	nonHet	12.465
Salmacoma	25.57	Biv	Het	28.74
Sanguinolaria	25.57	Biv	Het	78.3
Sarepta	25.57	Biv	nonHet	12
Savignyarca	25.57	Biv	nonHet	59.8
Sawkinsia	25.57	Biv	nonHet	40.43
Saxicavella	25.57	Biv	Het	12
Saxidomus	25.57	Biv	nonHet	148
Scacchia	25.57	Biv	Het	6.2
Scaeochlamys	25.57	Biv	nonHet	112
Scaeoleda	25.57	Biv	nonHet	25.91538462
Scalpomactra	25.57	Biv	nonHet	32
Scapharca	25.57	Biv	nonHet	150
Scissulatina	25.57	Biv	nonHet	31
Scissulina	25.57	Biv	Het	26
Scrobicularia	25.57	Biv	nonHet	65
Scutarcopagia	25.57	Biv	Het	68.52
Sectipecten	25.57	Biv	nonHet	108.5
Semelangulus	25.57	Biv	Het	27.31
Semelartemis	25.57	Biv	nonHet	60
Semele	25.57	Biv	nonHet	119.2
Semelina	25.57	Biv	nonHet	9.39
Senectidens	25.57	Biv	nonHet	25
Septentrioploma	25.57	Biv	nonHet	42
Serracorbula	25.57	Biv	Het	12.73181818
Serratina	25.57	Biv	Het	28.1
Serripecten	25.57	Biv	nonHet	109.1
Serripes	25.57	Biv	nonHet	137
Serrula	25.57	Biv	Het	51.3
Siliqua	25.57	Biv	Het	131.6333333
Similipecten	25.57	Biv	nonHet	32.5
Simomactra	25.57	Biv	Het	103.3
Simplistrigilla	25.57	Biv	Het	7.206666667
Sinectenolium	25.57	Biv	nonHet	27.02
Sinodiella	25.57	Biv	nonHet	25
Sinonovacula	25.57	Biv	nonHet	92.2
Sinuosipagia	25.57	Biv	Het	39.4125
Solamen	25.57	Biv	nonHet	44
Solecurtus	25.57	Biv	nonHet	100
Solemya	25.57	Biv	nonHet	93
Solemyarina	25.57	Biv	nonHet	59.71
Solen	25.57	Biv	nonHet	184.8
Solena	25.57	Biv	Het	160
Soletellina	25.57	Biv	Het	123
Solidicorbula	25.57	Biv	Het	29.1
Spaniorinus	25.57	Biv	nonHet	8.363888889
Spengleria	25.57	Biv	Het	48
Sphenia	25.57	Biv	Het	30.1
Spheniopsis	25.57	Biv	Het	4.424
Spissatella	25.57	Biv	Het	43.90666667
Spisula	25.57	Biv	Het	130
Spisulona	25.57	Biv	Het	102
Spondylus	25.57	Biv	nonHet	400
Sportella	25.57	Biv	Het	20.835
Stabilima	25.57	Biv	nonHet	42.93
Standella	25.57	Biv	Het	80
Stchepinskya	25.57	Biv	Het	10.38
Stereomactra	25.57	Biv	Het	111.7666667
Stiphromactra	25.57	Biv	Het	70.16
Stirpulina	25.57	Biv	nonHet	76.98507463
Stirpuliniola	25.57	Biv	nonHet	150.7
Stohleria	25.57	Biv	nonHet	5
Stralopecten	25.57	Biv	nonHet	101.9
Striacallista	25.57	Biv	nonHet	36
Striarca	25.57	Biv	nonHet	20.27
Strigilla	25.57	Biv	Het	17.63
Striostrea	25.57	Biv	nonHet	250
Strophocardia	25.57	Biv	nonHet	60.2
Subitopinna	25.57	Biv	nonHet	400
Sulcocardia	25.57	Biv	Het	14.965
Sunemeroe	25.57	Biv	nonHet	77.6
Sunetta	25.57	Biv	Het	54.4
Sunettina	25.57	Biv	Het	40
Swiftopecten	25.57	Biv	nonHet	133
Symmorphomactra	25.57	Biv	Het	40.7
Syndosmya	25.57	Biv	Het	22.88
Tagelus	25.57	Biv	Het	150
Tahunanuia	25.57	Biv	nonHet	10
Tapes	25.57	Biv	Het	108
Tawera	25.57	Biv	Het	58.5
Tellina	25.57	Biv	Het	70.95714286
Tellinangulus	25.57	Biv	Het	7.3075
Tellinella	25.57	Biv	Het	60.12
Tellinidella	25.57	Biv	Het	64.88333333
Tellinides	25.57	Biv	Het	29.63
Tellinimactra	25.57	Biv	Het	46.88571429
Tellinocyclas	25.57	Biv	Het	22.02
Temblornia	25.57	Biv	Het	6.135897436
Temnoconcha	25.57	Biv	Het	43.11
Tentidonax	25.57	Biv	Het	36
Teredo	25.57	Biv	Het	5.861666667
Tergulina	25.57	Biv	nonHet	13.33846154
Tetoria	25.57	Biv	Het	34.94
Thestyleda	25.57	Biv	nonHet	7.15
Thracia	25.57	Biv	nonHet	120
Thyasira	25.57	Biv	Het	16.21
Tinctora	25.57	Biv	Het	52
Tindaria	25.57	Biv	nonHet	15
Tivela	25.57	Biv	Het	176
Trachycardium	25.57	Biv	Het	95.3
Transennella	25.57	Biv	nonHet	46
Trapezium	25.57	Biv	Het	138.3
Tresus	25.57	Biv	nonHet	280
Tridonax	25.57	Biv	nonHet	30.1
Tridonta	25.57	Biv	nonHet	36.35
Trifaricardium	25.57	Biv	Het	22.9
Trigoniocardia	25.57	Biv	Het	17.8
Trigonothracia	25.57	Biv	nonHet	16.8
Trigonulina	25.57	Biv	nonHet	8
Trisidos	25.57	Biv	nonHet	132.3
Trochomusculus	25.57	Biv	nonHet	11.35428571
Tropidomya	25.57	Biv	nonHet	9.5
Tucetilla	25.57	Biv	nonHet	41
Tucetonella	25.57	Biv	nonHet	11.5
Tugonella	25.57	Biv	Het	29.6
Tugonia	25.57	Biv	Het	45
Tugoniopsis	25.57	Biv	Het	9.6
Tumbeziconcha	25.57	Biv	Het	45
Turkostrea	25.57	Biv	nonHet	46.33
Umitakea	25.57	Biv	nonHet	132.4
Ustularca	25.57	Biv	nonHet	89.3
Vanderschliea	25.57	Biv	nonHet	50.92
Varicorbula	25.57	Biv	Het	15
Varinucula	25.57	Biv	nonHet	9.8
Vasticardium	25.57	Biv	nonHet	141
Venericardia	25.57	Biv	Het	45.25
Venericor	25.57	Biv	Het	91.24
Veneriglossa	25.57	Biv	Het	23.2
Venerupis	25.57	Biv	Het	58
Ventricolaria	25.57	Biv	Het	60.22
Ventricoloidea	25.57	Biv	nonHet	59.6
Venus	25.57	Biv	Het	72
Versipella	25.57	Biv	nonHet	30
Verticordia	25.57	Biv	nonHet	36
Vertipecten	25.57	Biv	nonHet	135.025
Vesicomya	25.57	Biv	Het	263
Villorita	25.57	Biv	nonHet	29.66
Vimentum	25.57	Biv	Het	10
Vokesula	25.57	Biv	Het	8.408
Vulsella	25.57	Biv	nonHet	121
Waisiuconcha	25.57	Biv	Het	23.8
XI	25.57	Biv	nonHet	11.5
XIV	25.57	Biv	nonHet	8
Yabepecten	25.57	Biv	nonHet	43.27777778
Yagudinella	25.57	Biv	nonHet	92.3
Yoldia	25.57	Biv	nonHet	60
Yoldiella	25.57	Biv	nonHet	18
Zearcopagia	25.57	Biv	Het	32.1
Zemysina	25.57	Biv	Het	5.63
Zorrita	25.57	Biv	Het	54.85555556
Zoziella	25.57	Biv	Het	8.946666667
Zygochlamys	25.57	Biv	nonHet	97
paraplacuna	25.57	Biv	nonHet	33.1
Abarbatia	31	Biv	nonHet	65.5
Abra	31	Biv	Het	38
Abruptolopha	31	Biv	nonHet	98.78571429
Acanthocardia	31	Biv	Het	102.5
Acar	31	Biv	nonHet	43
Acharax	31	Biv	nonHet	240
Acorylus	31	Biv	Het	6.71
Acrosterigma	31	Biv	Het	128
Actinostreon	31	Biv	nonHet	101.72
Adrana	31	Biv	nonHet	107
Adranella	31	Biv	nonHet	5.5
Aelga	31	Biv	nonHet	71.4
Aequipecten	31	Biv	nonHet	101.3
Aequiyoldia	31	Biv	nonHet	38
Aeretica	31	Biv	Het	24.69333333
Agriopoma	31	Biv	nonHet	76
Albimanus	31	Biv	nonHet	21.57
Allolima	31	Biv	nonHet	52
Allomactra	31	Biv	Het	46.18
Alveinus	31	Biv	nonHet	2.3
Ameghinomya	31	Biv	nonHet	93
Amiantis	31	Biv	Het	122.4
Amphichaena	31	Biv	nonHet	48
Amphipsammus	31	Biv	Het	88.62
Amusium	31	Biv	nonHet	140
Amygdalum	31	Biv	nonHet	75
Anatiopopecten	31	Biv	nonHet	28.56
Anchomasa	31	Biv	Het	120
Ancliffia	31	Biv	Het	4.5
Andrussella	31	Biv	Het	12.03333333
Anguipecten	31	Biv	nonHet	80
Angulus	31	Biv	Het	43.59
Anisocorbula	31	Biv	Het	40.52
Anisodonta	31	Biv	nonHet	7.881081081
Anisoperna	31	Biv	nonHet	60
Annachlamys	31	Biv	nonHet	102.3
Anodontia	31	Biv	Het	33.76153846
Anomalodiscus	31	Biv	nonHet	45
Anomia	31	Biv	nonHet	93
Ansiocorbula	31	Biv	nonHet	20
Antigona	31	Biv	nonHet	125
Antiguamya	31	Biv	Het	16.40666667
Antipecten	31	Biv	nonHet	42.11428571
Aphrodora	31	Biv	Het	39.5
Aralocardia	31	Biv	Het	59.64
Arcopagia	31	Biv	Het	45.46
Arcopaginula	31	Biv	Het	37.98
Arcopella	31	Biv	Het	21.02
Arcopsis	31	Biv	nonHet	19.5
Arctica	31	Biv	nonHet	140
Arcturellina	31	Biv	nonHet	20
Arcuatula	31	Biv	nonHet	76
Arenomya	31	Biv	Het	150
Argopecten	31	Biv	nonHet	159.3
Asa	31	Biv	nonHet	87
Ascitellina	31	Biv	nonHet	9.373333333
Aspalima	31	Biv	nonHet	20
Assimilidonax	31	Biv	nonHet	48
Astarte	31	Biv	nonHet	55
Atamarcia	31	Biv	Het	44.24
Athlopecten	31	Biv	nonHet	190.8
Aulacomya	31	Biv	nonHet	160
Austrodosinia	31	Biv	nonHet	80.5
Austromactra	31	Biv	Het	72.7
Austrosportella	31	Biv	nonHet	8.1
Austrovenus	31	Biv	Het	90.1
Avicularium	31	Biv	nonHet	70.5
Avimactra	31	Biv	Het	29.7
Azor	31	Biv	Het	36.07
Azorinus	31	Biv	Het	104
Barbatia	31	Biv	nonHet	90
Barbatirus	31	Biv	nonHet	55.5
Barbierella	31	Biv	nonHet	9.278125
Barnea	31	Biv	Het	120
Barymactra	31	Biv	Het	90.48
Basterotella	31	Biv	Het	6.5
Basterotia	31	Biv	Het	55
Bathrocorbula	31	Biv	Het	17.97333333
Bathyarca	31	Biv	nonHet	35
Bathycardita	31	Biv	Het	40
Bathytormus	31	Biv	nonHet	49.77142857
Batissa	31	Biv	Het	66.94
Beguina	31	Biv	nonHet	97
Bellucina	31	Biv	Het	8.857142857
Bendemacoma	31	Biv	Het	66.86
Benthocardiella	31	Biv	nonHet	2.6
Betholyonsia	31	Biv	nonHet	23.59
Bicorbula	31	Biv	Het	40.76
Boeuvia	31	Biv	nonHet	18.93
Bonartemis	31	Biv	nonHet	100
Bontaea	31	Biv	nonHet	29.61
Borissia	31	Biv	nonHet	16
Bornia	31	Biv	Het	6.289705882
Botula	31	Biv	nonHet	40
Bruetia	31	Biv	nonHet	10.95
Bryopa	31	Biv	nonHet	155.2666667
Bucardiomya	31	Biv	nonHet	56.95714286
Byssocardium	31	Biv	nonHet	49.47142857
Cadella	31	Biv	Het	15.86
Callista	31	Biv	Het	106.1
Calloarca	31	Biv	nonHet	46.8
Callocardia	31	Biv	Het	28.3
Callogonia	31	Biv	Het	96
Callucina	31	Biv	Het	18.04285714
Callucinella	31	Biv	Het	13.66
Calorhadia	31	Biv	nonHet	45.12
Calyptogena	31	Biv	nonHet	250
Capistrocardia	31	Biv	Het	10.83
Cardilia	31	Biv	nonHet	24
Cardilona	31	Biv	nonHet	36.4875
Cardiocardita	31	Biv	Het	55
Cardita	31	Biv	Het	90.6
Carditamera	31	Biv	Het	101.2
Carditella	31	Biv	Het	10
Carditellona	31	Biv	Het	6.7
Carditellopsis	31	Biv	Het	4
Cardites	31	Biv	nonHet	80.1
Carditopsis	31	Biv	nonHet	10
Carinadonax	31	Biv	nonHet	52
Caryocorbula	31	Biv	nonHet	30.8
Cavilinga	31	Biv	Het	5.350769231
Centrocardita	31	Biv	Het	45
Cerastoderma	31	Biv	nonHet	56.6
Ceronia	31	Biv	nonHet	55
Cerullia	31	Biv	nonHet	3.415714286
Cetomya	31	Biv	nonHet	22.95
Cetothrax	31	Biv	nonHet	83
Chama	31	Biv	Het	146.7
Chamelea	31	Biv	nonHet	48.4
Chattonia	31	Biv	Het	5.1525
Chion	31	Biv	Het	49
Chione	31	Biv	Het	76.4
Chionista	31	Biv	nonHet	88.5
Chionopsis	31	Biv	Het	116.7
Chlamys	31	Biv	nonHet	140
Choniocardia	31	Biv	nonHet	10.49
Choromytilus	31	Biv	nonHet	198
Ciliatocardium	31	Biv	nonHet	86.7
Circe	31	Biv	Het	64.9
Circenita	31	Biv	nonHet	47.9
Claibornites	31	Biv	Het	29.65555556
Claudiconcha	31	Biv	nonHet	30
Clavagella	31	Biv	nonHet	81.3
Clementia	31	Biv	Het	99.6
Clidiophora	31	Biv	nonHet	39
Clinocardium	31	Biv	nonHet	146
Cnesterium	31	Biv	nonHet	50
Cochlodesma	31	Biv	nonHet	44
Codakia	31	Biv	Het	76.4375
Codalucina	31	Biv	Het	30.51538462
Coelomactra	31	Biv	Het	109.4
Coeloteredo	31	Biv	Het	2.786451613
Colorimactra	31	Biv	nonHet	35
Compsomyax	31	Biv	nonHet	85
Comus	31	Biv	Het	35
Conchocele	31	Biv	Het	28.35714286
Condylocardia	31	Biv	nonHet	3.1
Condylocuna	31	Biv	nonHet	1.8
Coralliophaga	31	Biv	Het	63
Corallospondylus	31	Biv	nonHet	15.48
Corbicula	31	Biv	Het	23.13
Corbula	31	Biv	Het	26.3
Coripia	31	Biv	Het	6.5
Cosa	31	Biv	nonHet	4.5
Cossmannella	31	Biv	nonHet	14.73
Costacallista	31	Biv	nonHet	93.3
Costanuculana	31	Biv	nonHet	24.4
Costatoleda	31	Biv	nonHet	37.32
Costeina	31	Biv	nonHet	69.56666667
Costellipitar	31	Biv	nonHet	35
Costelloleda	31	Biv	nonHet	40
Crassatella	31	Biv	Het	102.36
Crassatina	31	Biv	Het	33.5
Crassinella	31	Biv	nonHet	10
Crassithracia	31	Biv	nonHet	49
Crassula	31	Biv	Het	77
Crassulobia	31	Biv	nonHet	40
Crenatula	31	Biv	nonHet	94.3
Crenella	31	Biv	nonHet	10
Crenostrea	31	Biv	nonHet	164.08
Crepispisula	31	Biv	nonHet	70
Cricoploma	31	Biv	nonHet	62.5
Crista	31	Biv	nonHet	49.8
Cryptomactra	31	Biv	Het	23.25
Cryptopecten	31	Biv	nonHet	43.52
Ctenoides	31	Biv	nonHet	115.4
Cubitostrea	31	Biv	nonHet	44.3
Cucullaea	31	Biv	nonHet	136.5
Cucullaearca	31	Biv	nonHet	134
Cultellus	31	Biv	Het	155
Cumberlandia	31	Biv	nonHet	95.26
Cumingia	31	Biv	nonHet	52
Cuna	31	Biv	nonHet	81
Cunearca	31	Biv	nonHet	78
Cuneus	31	Biv	Het	40.6
Cuspidaria	31	Biv	nonHet	62.5
Cyanocyclas	31	Biv	Het	18.81
Cyathodonta	31	Biv	nonHet	73
Cycladicama	31	Biv	Het	18.205
Cyclina	31	Biv	Het	72
Cyclinella	31	Biv	nonHet	81.3
Cyclocardia	31	Biv	Het	60
Cyclomactra	31	Biv	Het	85
Cyclotellina	31	Biv	Het	22.47
Cyrtodaria	31	Biv	Het	90
Cyrtopinna	31	Biv	nonHet	550
Cytherocardia	31	Biv	Het	32.22
Dacosta	31	Biv	nonHet	83.05
Dallocardia	31	Biv	nonHet	143.6
Darteplicatula	31	Biv	nonHet	29.3
Decatopecten	31	Biv	nonHet	73.3
Delectopecten	31	Biv	nonHet	45
Deminucula	31	Biv	nonHet	7
Dentilatona	31	Biv	nonHet	34
Dermatomya	31	Biv	nonHet	27
Dianadema	31	Biv	nonHet	60
Digitaria	31	Biv	nonHet	10
Dimya	31	Biv	nonHet	21.3
Dinocardium	31	Biv	Het	149
Diplodonta	31	Biv	Het	13.15333333
Distugonia	31	Biv	nonHet	21
Divalinga	31	Biv	Het	17.89
Divalucina	31	Biv	nonHet	25.76666667
Divaricella	31	Biv	Het	41.93
Divarikellia	31	Biv	Het	5.0015625
Donacopsis	31	Biv	Het	20.15
Donax	31	Biv	Het	85.8
Dorisca	31	Biv	Het	11.2
Dosina	31	Biv	nonHet	66
Dosinella	31	Biv	Het	62
Dosinia	31	Biv	Het	156.5
Dosinobia	31	Biv	Het	22.9
Dosinorbis	31	Biv	Het	89.2
Duplipecten	31	Biv	nonHet	65.02857143
Dysmea	31	Biv	Het	128.5
Eamesiella	31	Biv	nonHet	18.175
Eburneopecten	31	Biv	nonHet	16.035
Egesta	31	Biv	nonHet	81
Egracina	31	Biv	Het	15.244
Electroma	31	Biv	nonHet	77
Electromactra	31	Biv	Het	23.4
Elpidollina	31	Biv	Het	56.15714286
Eltopera	31	Biv	nonHet	50.39
Empleconia	31	Biv	nonHet	40
Endomargarus	31	Biv	nonHet	6.863333333
Enigmonia	31	Biv	nonHet	56
Ennucula	31	Biv	nonHet	36.3
Ensiculus	31	Biv	Het	93.86
Ensis	31	Biv	nonHet	250
Ensisolen	31	Biv	nonHet	120
Eodivaricella	31	Biv	Het	8.796969697
Eolimea	31	Biv	nonHet	4.525
Eomactra	31	Biv	Het	23.83
Eomiltha	31	Biv	Het	33.95714286
Eonavicula	31	Biv	nonHet	40.66923077
Eontia	31	Biv	nonHet	78.3
Eopseuma	31	Biv	Het	60
Eosolen	31	Biv	Het	119.92
Eostrea	31	Biv	nonHet	125
Eotrigonia	31	Biv	nonHet	28.545
Eoursivivas	31	Biv	Het	19.40666667
Ephippium	31	Biv	nonHet	198
Erodona	31	Biv	Het	41.51666667
Ervilia	31	Biv	nonHet	15
Erycinopsis	31	Biv	Het	4.418181818
Escalima	31	Biv	nonHet	14.9
Eucrassatella	31	Biv	Het	121
Eufistulana	31	Biv	Het	275
Eumarcia	31	Biv	nonHet	56.2
Eurhomalea	31	Biv	nonHet	106
Europicardium	31	Biv	nonHet	50
Eurytellina	31	Biv	Het	36.57
Eutivela	31	Biv	Het	66
Eximiothracia	31	Biv	nonHet	35
Exitopinna	31	Biv	nonHet	370
Exocholeda	31	Biv	nonHet	8
Exosiperna	31	Biv	nonHet	7
Fabella	31	Biv	Het	13.6
Fabulina	31	Biv	Het	31.79
Fallartemis	31	Biv	nonHet	50
Felaniella	31	Biv	Het	17.04
Felicia	31	Biv	nonHet	80
Fimbria	31	Biv	nonHet	133
Finlayella	31	Biv	Het	14.865
Flemingostrea	31	Biv	nonHet	125.08
Flexicorbula	31	Biv	Het	12.43333333
Flexopecten	31	Biv	nonHet	90.7
Fluctiger	31	Biv	nonHet	11
Foveadens	31	Biv	nonHet	26
Fragum	31	Biv	Het	76
Frenamya	31	Biv	nonHet	36
Frigidocardium	31	Biv	Het	29.7
Fugleria	31	Biv	nonHet	38.1
Fulcrella	31	Biv	nonHet	6.562264151
Fulvia	31	Biv	nonHet	100
Gafrarium	31	Biv	nonHet	42.1
Gaimardia	31	Biv	nonHet	32
Gardnerella	31	Biv	nonHet	25.5
Gari	31	Biv	Het	60
Garum	31	Biv	Het	46.69
Gastochaena	31	Biv	Het	25.04
Gastrana	31	Biv	nonHet	24.42
Gastranopsis	31	Biv	Het	7.723333333
Gastrochaena	31	Biv	nonHet	57
Gemellima	31	Biv	nonHet	17.5
Gemma	31	Biv	nonHet	4.25
Gibbolucina	31	Biv	Het	13.09
Gibbomodiola	31	Biv	nonHet	130
Glans	31	Biv	Het	21.3
Globivenus	31	Biv	nonHet	121.7
Glossus	31	Biv	Het	100
Glycilima	31	Biv	nonHet	15
Glyptoactis	31	Biv	Het	36.8
Gobraeus	31	Biv	Het	148.6
Gomphina	31	Biv	Het	91.5
Gomphinella	31	Biv	Het	41.5
Gonimyrtea	31	Biv	nonHet	9.0525
Goniocardium	31	Biv	nonHet	47.98571429
Goodallia	31	Biv	Het	3.4
Gouldia	31	Biv	Het	180
Gouldiopa	31	Biv	nonHet	8
Grammatodonax	31	Biv	Het	30
Grammatomya	31	Biv	Het	26
Grateloupia	31	Biv	Het	41.77
Gregariella	31	Biv	nonHet	33.4
Grotriania	31	Biv	Het	8.154166667
Gryphaeostrea	31	Biv	nonHet	30.46
Halistrepta	31	Biv	nonHet	33.7875
Halonympha	31	Biv	nonHet	18.7
Hatasia	31	Biv	Het	56
Hawaiarca	31	Biv	nonHet	26.2
Hecuba	31	Biv	Het	79.4
Hedecardium	31	Biv	Het	51.6
Heligmina	31	Biv	nonHet	24.225
Hemicyclonosta	31	Biv	nonHet	20.53846154
Here	31	Biv	Het	14.63111111
Herella	31	Biv	Het	10.1
Hertellina	31	Biv	Het	24.94
Heteranomia	31	Biv	nonHet	22
Heteroclidus	31	Biv	nonHet	55
Hiatella	31	Biv	Het	59.7
Hilberia	31	Biv	nonHet	40
Hinnites	31	Biv	nonHet	180
Hippochaeta	31	Biv	nonHet	132.3
Homalina	31	Biv	Het	35.52
Homoedesma	31	Biv	nonHet	111
Homoeodesma	31	Biv	nonHet	95
Hunkydora	31	Biv	nonHet	42
Hyalopecten	31	Biv	nonHet	19.52666667
Hybolophus	31	Biv	Het	57.08571429
Hyotissa	31	Biv	nonHet	271
Hyphantosoma	31	Biv	nonHet	87.1
Hysteroconcha	31	Biv	nonHet	100
I	31	Biv	nonHet	245
II	31	Biv	nonHet	143
Iacra	31	Biv	Het	24
Idonearca	31	Biv	nonHet	71.87142857
Illesca	31	Biv	Het	11.82916667
Incacardium	31	Biv	Het	33.41
Incanopsis	31	Biv	nonHet	19.225
Irus	31	Biv	Het	50.8
Isocrassina	31	Biv	Het	24.04166667
Isognomon	31	Biv	nonHet	253.5
Isogonum	31	Biv	nonHet	181.1
Isolimea	31	Biv	nonHet	3.569
Ixartia	31	Biv	nonHet	53.4
Jactellina	31	Biv	Het	18.16666667
Jagonoma	31	Biv	Het	21.29375
Janeia	31	Biv	nonHet	23.42
Janschinella	31	Biv	Het	15.815
Jolya	31	Biv	nonHet	120
Jouannetia	31	Biv	Het	50.9
Jukesena	31	Biv	Het	5.4
Jupiteria	31	Biv	nonHet	17.5
Juxtamusium	31	Biv	nonHet	35
Kalayoldia	31	Biv	nonHet	78.5
Katadesmia	31	Biv	nonHet	24.5
Katelysia	31	Biv	Het	60
Keenaea	31	Biv	nonHet	30.5
Keenocardium	31	Biv	nonHet	76
Kellia	31	Biv	nonHet	9.5825
Kelliella	31	Biv	nonHet	15
Kereia	31	Biv	nonHet	52.5
Kermadysmea	31	Biv	Het	66.22857143
Laciolina	31	Biv	Het	58.34
Laevicardium	31	Biv	Het	190
Laevicirce	31	Biv	Het	6.9
Laevifulvia	31	Biv	nonHet	23.3
Lajonkairia	31	Biv	Het	25
Lamelliconcha	31	Biv	nonHet	58.6
Lamellinucula	31	Biv	nonHet	35
Lampeia	31	Biv	nonHet	29.7
Landinia	31	Biv	Het	33.95714286
Lasaea	31	Biv	nonHet	3.304
Latona	31	Biv	Het	54
Lazariella	31	Biv	Het	40
Leiomya	31	Biv	nonHet	5.8
Lembulus	31	Biv	nonHet	38
Lenipecten	31	Biv	nonHet	68.11428571
Lentidium	31	Biv	Het	10
Leptesthes	31	Biv	Het	52.4
Lepton	31	Biv	Het	8.9875
Leptopecten	31	Biv	nonHet	71
Leuroactis	31	Biv	Het	100.7
Lima	31	Biv	nonHet	158
Limarca	31	Biv	nonHet	5.7525
Limaria	31	Biv	nonHet	58.4
Limatulella	31	Biv	nonHet	20.37142857
Limea	31	Biv	nonHet	5.3
Limopsis	31	Biv	nonHet	33.67
Lindapecten	31	Biv	nonHet	100.7
Linga	31	Biv	Het	20.30555556
Linucula	31	Biv	nonHet	7
Liocyma	31	Biv	nonHet	45
Lionelita	31	Biv	Het	14.97916667
Lirophora	31	Biv	nonHet	58
Lissarca	31	Biv	nonHet	8
Lissochlamis	31	Biv	nonHet	52.51428571
Litorhadia	31	Biv	nonHet	16.16333333
Longimactra	31	Biv	Het	96.88
Lopha	31	Biv	nonHet	110
Lophocardium	31	Biv	Het	57.1
Loringella	31	Biv	nonHet	34
Loripes	31	Biv	nonHet	12.95416667
Loxocardium	31	Biv	nonHet	16.635
Loxoptychodon	31	Biv	Het	13.73
Lucina	31	Biv	Het	54.7125
Lucinisca	31	Biv	Het	13.84
Lutetia	31	Biv	nonHet	2.281
Lyonsia	31	Biv	nonHet	57
Lyratellina	31	Biv	Het	43.04285714
Lyrocardium	31	Biv	Het	72.4
Lyropecten	31	Biv	nonHet	187.2666667
Macaliopsis	31	Biv	Het	40.39
Machaerodonax	31	Biv	Het	45
Macomona	31	Biv	Het	85.4
Macrocallista	31	Biv	nonHet	188
Macrochlamis	31	Biv	nonHet	59.87
Macrosolen	31	Biv	nonHet	120.25
Mactra	31	Biv	Het	126
Mactrinula	31	Biv	Het	86
Mactroderma	31	Biv	nonHet	116
Mactromeris	31	Biv	Het	167
Mactrona	31	Biv	Het	81.75
Malletia	31	Biv	nonHet	62
Manupecten	31	Biv	nonHet	86.5
Maoricardium	31	Biv	Het	177.8
Maorimactra	31	Biv	Het	25
Margaritanopsis	31	Biv	nonHet	77.94
Margaritifera	31	Biv	nonHet	129.38
Martesia	31	Biv	Het	45.23333333
Megacardita	31	Biv	nonHet	99.6
Megapitaria	31	Biv	nonHet	129.7
Megaxinus	31	Biv	Het	20.2625
Megayoldia	31	Biv	nonHet	73.1
Meiocardia	31	Biv	Het	60.8
Meretrissa	31	Biv	nonHet	8.705
Meretrix	31	Biv	nonHet	138.9
Merisca	31	Biv	Het	40.86
Mesocibota	31	Biv	nonHet	53
Mesodesma	31	Biv	nonHet	100
Mesopeplum	31	Biv	nonHet	70.7
Mexicardia	31	Biv	nonHet	122.5
Microcardium	31	Biv	Het	26.5
Microcucullaea	31	Biv	nonHet	4
Microloripes	31	Biv	Het	5.64
Microstagon	31	Biv	nonHet	13.865
Mimachlamys	31	Biv	nonHet	230
Minicorbula	31	Biv	nonHet	6
Miocardiella	31	Biv	Het	5.63
Miocardiopsis	31	Biv	Het	14.745
Mioporomya	31	Biv	nonHet	34.07
Miorangia	31	Biv	Het	18.56
Mixtipecten	31	Biv	nonHet	17.99333333
Modiolarca	31	Biv	nonHet	46
Modiolatus	31	Biv	nonHet	115
Modiolula	31	Biv	nonHet	33.47
Modiolus	31	Biv	nonHet	213
