taxon_name	int_midpoint	taxon	sub	size
Dioristella	238.5	Bra	inart	8.506666667
Diplospirella	238.5	Bra	inart	11.345
Discina	238.5	Bra	inart	6.564
Discinisca	238.5	Bra	inart	24.53571429
Hirsutella	238.5	Bra	inart	16.75
Holcorhynchella	238.5	Bra	inart	8.225
Koeveskallina	238.5	Bra	inart	15.14
Lepismatina	238.5	Bra	inart	12.86
Lingula	238.5	Bra	inart	69.6625
Lingularia	238.5	Bra	inart	24.37647059
Lobothyris	238.5	Bra	inart	31.03
Maorirhynchia	238.5	Bra	inart	31.67
Mentzelia	238.5	Bra	inart	15.95
Mentzelioides	238.5	Bra	inart	56.19
Mentzeliopsis	238.5	Bra	inart	27.16
Nudirostralina	238.5	Bra	inart	13.43
Nudispiriferina	238.5	Bra	inart	2.89
Orbiculoidea	238.5	Bra	inart	8.915
Pennospiriferina	238.5	Bra	inart	40.28
Pentactinella	238.5	Bra	inart	11.516
Piarorhynchella	238.5	Bra	inart	12.17
Punctospirella	238.5	Bra	inart	12.83
Rhaetina	238.5	Bra	inart	34.22
Rhynchonella	238.5	Bra	inart	16.68
Sakawairhynchia	238.5	Bra	inart	15.8
Septaliphorioidea	238.5	Bra	inart	11.13
Sinucosta	238.5	Bra	inart	19.92
Spiriferina	238.5	Bra	inart	29.53
Spirigerellina	238.5	Bra	inart	11.164
Sulcatothyris	238.5	Bra	inart	15.15
Terebratula	238.5	Bra	inart	55.77
Tethyspira	238.5	Bra	inart	53.84
Tetractinella	238.5	Bra	inart	11.54666667
Timorhynchia	238.5	Bra	inart	12.52666667
Trigonirhynchella	238.5	Bra	inart	20.12
Volirhynchia	238.5	Bra	inart	19.07
Wairakirhynchia	238.5	Bra	inart	8.98
Zeilleria	238.5	Bra	inart	48.82857143
Abrekia	244.6	Bra	inart	11.645
Adygella	244.6	Bra	inart	26.3
Aequspiriferina	244.6	Bra	inart	14.07
Angustothyris	244.6	Bra	inart	13.44
Anisactinella	244.6	Bra	inart	6.416666667
Aorhynchia	244.6	Bra	inart	11.775
Aparimarhynchia	244.6	Bra	inart	8.03
Athyris	244.6	Bra	inart	19.576
Athyrorhynchia	244.6	Bra	inart	16.99
Aulacothyris	244.6	Bra	inart	24.87692308
Austriellula	244.6	Bra	inart	15.96
Balatonospira	244.6	Bra	inart	8.04
Caucasorhynchia	244.6	Bra	inart	22.38
Coenothyris	244.6	Bra	inart	37.2
Costinorella	244.6	Bra	inart	8.645
Costirhynchopsis	244.6	Bra	inart	13.74
Crurirhynchia	244.6	Bra	inart	18.95
Cyrtina	244.6	Bra	inart	19.26
Dareithyris	244.6	Bra	inart	19.39
Decurtella	244.6	Bra	inart	9.53
Diholkorhynchia	244.6	Bra	inart	3.96
Dinarispira	244.6	Bra	inart	24.31
Discina	244.6	Bra	inart	6.564
Discinisca	244.6	Bra	inart	24.53571429
Emeithyris	244.6	Bra	inart	18.99
Eoantiptychia	244.6	Bra	inart	13.94
Hirsutella	244.6	Bra	inart	16.75
Holcorhynchella	244.6	Bra	inart	8.225
Holcorhynchia	244.6	Bra	inart	10.035
Holcothyris	244.6	Bra	inart	27.69
Homoeorhynchia	244.6	Bra	inart	23
Koeveskallina	244.6	Bra	inart	15.14
Leiolepismatina	244.6	Bra	inart	10.25
Lepismatina	244.6	Bra	inart	12.86
Lingula	244.6	Bra	inart	69.6625
Lissorhynchia	244.6	Bra	inart	8.75
Madoia	244.6	Bra	inart	15.44
Maorirhynchia	244.6	Bra	inart	31.67
Mentzelia	244.6	Bra	inart	15.95
Neocyrtina	244.6	Bra	inart	8.9
Neoretzia	244.6	Bra	inart	24.13
Norella	244.6	Bra	inart	15.19333333
Nucleusorhynchia	244.6	Bra	inart	10.81
Nudirostralina	244.6	Bra	inart	13.43
Nudispiriferina	244.6	Bra	inart	2.89
Orbiculoidea	244.6	Bra	inart	8.915
Oxycolpella	244.6	Bra	inart	46.63
Paralepismatina	244.6	Bra	inart	10.65
Parantiptychia	244.6	Bra	inart	24.2
Paranudirostralin	244.6	Bra	inart	11.83333333
Parasulcatinella	244.6	Bra	inart	13.83
Pexidella	244.6	Bra	inart	13.48666667
Piarorhynchella	244.6	Bra	inart	12.17
Piarorhynchia	244.6	Bra	inart	15.6
Pirithyris	244.6	Bra	inart	27.65
Praecubanothyris	244.6	Bra	inart	15.55
Pseudospiriferina	244.6	Bra	inart	28.21
Punctospirella	244.6	Bra	inart	12.83
Qilianoconcha	244.6	Bra	inart	13.2
Qinghaispiriferin	244.6	Bra	inart	16.035
Qingyenia	244.6	Bra	inart	8.425
Qispiriferina	244.6	Bra	inart	24.92
Retzia	244.6	Bra	inart	16.76
Rhaetina	244.6	Bra	inart	34.22
Rhynchonella	244.6	Bra	inart	16.68
Schwagerispira	244.6	Bra	inart	6.355
Septaliphorioidea	244.6	Bra	inart	11.13
Silesiathyris	244.6	Bra	inart	10.412
Sinorhynchia	244.6	Bra	inart	8.35
Sinucosta	244.6	Bra	inart	19.92
Sinucostella	244.6	Bra	inart	13.07
Spiriferina	244.6	Bra	inart	29.53
Spirigerellina	244.6	Bra	inart	11.164
Sulcatinella	244.6	Bra	inart	10.545
Terebratula	244.6	Bra	inart	55.77
Tetractinella	244.6	Bra	inart	11.54666667
Thecocyrtella	244.6	Bra	inart	3.32
Thecocyrtelloidea	244.6	Bra	inart	7.13
Tosuhuthyris	244.6	Bra	inart	27.13
Triasorhynchia	244.6	Bra	inart	13.62
Trigonirhynchella	244.6	Bra	inart	20.12
Triseptothyris	244.6	Bra	inart	9.9
Tulungospirifer	244.6	Bra	inart	19.3
Uniplicatorhynchi	244.6	Bra	inart	15
Volirhynchia	244.6	Bra	inart	19.07
Wairakirhynchia	244.6	Bra	inart	8.98
Yangkongia	244.6	Bra	inart	20.04
Zeilleria	244.6	Bra	inart	48.82857143
Abrekia	249.2	Bra	inart	11.645
Antezeilleria	249.2	Bra	inart	28.81
Discinisca	249.2	Bra	inart	24.53571429
Fletcherithyris	249.2	Bra	inart	27.59
Hustedtiella	249.2	Bra	inart	8.525
Lepismatina	249.2	Bra	inart	12.86
Lindstroemella	249.2	Bra	inart	48.98333333
Lingula	249.2	Bra	inart	69.6625
Lingularia	249.2	Bra	inart	24.37647059
Lissorhynchia	249.2	Bra	inart	8.75
Obnixia	249.2	Bra	inart	9.755
Orbiculoidea	249.2	Bra	inart	8.915
Paranorellina	249.2	Bra	inart	9.025
Periallus	249.2	Bra	inart	5.853333333
Piarorhynchella	249.2	Bra	inart	12.17
Plicatifera	249.2	Bra	inart	34.33
Portneufia	249.2	Bra	inart	14.59
Pseudospiriferina	249.2	Bra	inart	28.21
Rhaetina	249.2	Bra	inart	34.22
Rhynchonella	249.2	Bra	inart	16.68
Spiriferina	249.2	Bra	inart	29.53
Spirigerellina	249.2	Bra	inart	11.164
Terebratula	249.2	Bra	inart	55.77
Thyratryaria	249.2	Bra	inart	8.235
Vex	249.2	Bra	inart	13.9
Warrenella	249.2	Bra	inart	17.33
Abrekia	251.7	Bra	inart	11.645
Acosarina	251.7	Bra	inart	13.045
Araxathyris	251.7	Bra	inart	32.77
Chianella	251.7	Bra	inart	35.48
Chonetes	251.7	Bra	inart	18.39
Derbyia	251.7	Bra	inart	77.73
Fusichonetes	251.7	Bra	inart	5.5125
Haydenella	251.7	Bra	inart	20.37
Huangichonetes	251.7	Bra	inart	12.3
Juxathyris	251.7	Bra	inart	18.6
Kotlaia	251.7	Bra	inart	20.84
Krotovia	251.7	Bra	inart	14.92666667
Laevorhynchia	251.7	Bra	inart	3.96
Lampangella	251.7	Bra	inart	14.976
Lepismatina	251.7	Bra	inart	12.86
Lingula	251.7	Bra	inart	69.6625
Lissochonetes	251.7	Bra	inart	11.72285714
Marginifera	251.7	Bra	inart	21.845
Martinia	251.7	Bra	inart	83.12
Meishanorhynchia	251.7	Bra	inart	7.118333333
Neochonetes	251.7	Bra	inart	17.045
Notothyris	251.7	Bra	inart	13.455
Orbicoelia	251.7	Bra	inart	8.57
Orbiculoidea	251.7	Bra	inart	8.915
Orthotichia	251.7	Bra	inart	20.23
Paracrurithyris	251.7	Bra	inart	4.41
Paranorellina	251.7	Bra	inart	9.025
Paryphella	251.7	Bra	inart	11.03666667
Periallus	251.7	Bra	inart	5.853333333
Piarorhynchella	251.7	Bra	inart	12.17
Prelissorhynchia	251.7	Bra	inart	8.57
Productus	251.7	Bra	inart	41.88
Pustula	251.7	Bra	inart	53.44
Sommeriella	251.7	Bra	inart	21.28
Spinomarginifera	251.7	Bra	inart	24.16
Spiriferina	251.7	Bra	inart	29.53
Terebratula	251.7	Bra	inart	55.77
Terebratuloidea	251.7	Bra	inart	24.10769231
Tethyochonetes	251.7	Bra	inart	9.006666667
Uncinunellina	251.7	Bra	inart	18.8
Waagenites	251.7	Bra	inart	12.98
Acosarina	253.2	Bra	inart	13.045
Alatoproductus	253.2	Bra	inart	28.18666667
Allorhynchus	253.2	Bra	inart	13.13
Alphaneospirifer	253.2	Bra	inart	46.12
Ambikella	253.2	Bra	inart	27.99
Amygdalocosta	253.2	Bra	inart	15.628
Anidanthus	253.2	Bra	inart	26.005
Aperispirifer	253.2	Bra	inart	71.67
Araxathyris	253.2	Bra	inart	32.77
Asperlinus	253.2	Bra	inart	21.84
Athyris	253.2	Bra	inart	19.576
Attenuatella	253.2	Bra	inart	7.38
Aulosteges	253.2	Bra	inart	31.76
Aurilinoproductus	253.2	Bra	inart	61.42
Avonia	253.2	Bra	inart	16.04666667
Bajkuria	253.2	Bra	inart	25.22
Bandoproductus	253.2	Bra	inart	37.39
Betaneospirifer	253.2	Bra	inart	70.11
Bicamella	253.2	Bra	inart	37.33
Biplatyconcha	253.2	Bra	inart	65.09
Blasispirifer	253.2	Bra	inart	19.09
Callispirina	253.2	Bra	inart	18
Camarophorinella	253.2	Bra	inart	32.69
Cancrinella	253.2	Bra	inart	27.49
Cancrinelloides	253.2	Bra	inart	49.39
Capillomesolobus	253.2	Bra	inart	12.75
Capillonia	253.2	Bra	inart	17.275
Caricula	253.2	Bra	inart	13.74666667
Cartorhium	253.2	Bra	inart	46.64
Cathaysia	253.2	Bra	inart	14.78
Caucasoproductus	253.2	Bra	inart	20.63
Chianella	253.2	Bra	inart	35.48
Chonetella	253.2	Bra	inart	14.15
Chonetes	253.2	Bra	inart	18.39
Chonetinella	253.2	Bra	inart	6.956666667
Chonetoidea	253.2	Bra	inart	8.9
Chonopectella	253.2	Bra	inart	16.82
Chonopectoides	253.2	Bra	inart	5.042
Chonosteges	253.2	Bra	inart	10.835
Choristitella	253.2	Bra	inart	20.2
Cleiothyridina	253.2	Bra	inart	14.68
Coledium	253.2	Bra	inart	10.905
Comelicania	253.2	Bra	inart	112.36
Comelicothyris	253.2	Bra	inart	51.3
Composita	253.2	Bra	inart	16.49333333
Compressoproductu	253.2	Bra	inart	57.45
Comuquia	253.2	Bra	inart	9.803333333
Contraspina	253.2	Bra	inart	55.98
Coolkilella	253.2	Bra	inart	24.76428571
Costatumulus	253.2	Bra	inart	58.08
Costiferina	253.2	Bra	inart	61.27
Crassispirifer	253.2	Bra	inart	74.52
Crenispirifer	253.2	Bra	inart	28.81
Cruricella	253.2	Bra	inart	2.81
Cryptacanthia	253.2	Bra	inart	7.19
Cyrolexis	253.2	Bra	inart	15.845
Dasysaria	253.2	Bra	inart	43.15
Demonedys	253.2	Bra	inart	8.6225
Derbyia	253.2	Bra	inart	77.73
Dictyoclostus	253.2	Bra	inart	69.68
Dielasma	253.2	Bra	inart	32.83
Echinalosia	253.2	Bra	inart	25.075
Echinauriella	253.2	Bra	inart	15.2
Echinauris	253.2	Bra	inart	23.63333333
Echinoconchus	253.2	Bra	inart	56.59
Edriosteges	253.2	Bra	inart	45.62
Eliva	253.2	Bra	inart	46
Elivina	253.2	Bra	inart	33.41
Ella	253.2	Bra	inart	19.97
Enteletella	253.2	Bra	inart	19.4
Enteletes	253.2	Bra	inart	35.68
Enteletina	253.2	Bra	inart	40.22
Eolaballa	253.2	Bra	inart	20.18
Eolyttonia	253.2	Bra	inart	45.84
Falafer	253.2	Bra	inart	5.016666667
Fredericksolasma	253.2	Bra	inart	22.5
Fusichonetes	253.2	Bra	inart	5.5125
Fusiproductus	253.2	Bra	inart	24.97
Fusispirifer	253.2	Bra	inart	104.81
Gefonia	253.2	Bra	inart	12.98666667
Gerassimovia	253.2	Bra	inart	9.275
Geyerella	253.2	Bra	inart	37.23
Girtyella	253.2	Bra	inart	13.32
Gjelispinifera	253.2	Bra	inart	26.37
Glabrichonetina	253.2	Bra	inart	4.346666667
Glyptosteges	253.2	Bra	inart	22.57
Goniarina	253.2	Bra	inart	8.2975
Gruntallina	253.2	Bra	inart	37.41
Gruntea	253.2	Bra	inart	9.967857143
Gundarolasmina	253.2	Bra	inart	23.58
Haydenella	253.2	Bra	inart	20.37
Hemiptychina	253.2	Bra	inart	19.97
Heterelasma	253.2	Bra	inart	13.06
Heterelasmina	253.2	Bra	inart	17.59333333
Himathyris	253.2	Bra	inart	61.15
Hoskingia	253.2	Bra	inart	62.58
Huangichonetes	253.2	Bra	inart	12.3
Huatangia	253.2	Bra	inart	28.99
Hustedia	253.2	Bra	inart	14.695
Hybostenoscisma	253.2	Bra	inart	13.1
Incisius	253.2	Bra	inart	4.06
Ingelarella	253.2	Bra	inart	49.33
Janiceps	253.2	Bra	inart	21.32
Juresania	253.2	Bra	inart	25.43
Juxathyris	253.2	Bra	inart	18.6
Keyserlingina	253.2	Bra	inart	28.31
Kiangsiella	253.2	Bra	inart	47.56
Kochiproductus	253.2	Bra	inart	69.76
Kotlaia	253.2	Bra	inart	20.84
Krotovia	253.2	Bra	inart	14.92666667
Labaella	253.2	Bra	inart	41.86
Labaia	253.2	Bra	inart	6.975
Lamnimargus	253.2	Bra	inart	37.66
Lampangella	253.2	Bra	inart	14.976
Laterispina	253.2	Bra	inart	52.82
Lepidospirifer	253.2	Bra	inart	59.45
Leptodus	253.2	Bra	inart	50.58
Lethamia	253.2	Bra	inart	30.37333333
Lialosia	253.2	Bra	inart	26.38
Licharewiconcha	253.2	Bra	inart	39.83
Licharewiella	253.2	Bra	inart	13.795
Lingula	253.2	Bra	inart	69.6625
Linoproductus	253.2	Bra	inart	36.06
Liosotella	253.2	Bra	inart	35.51
Lissochonetes	253.2	Bra	inart	11.72285714
Lissorhynchia	253.2	Bra	inart	8.75
Loxophragmus	253.2	Bra	inart	22.91
Maorielasma	253.2	Bra	inart	45.34
Marginalosia	253.2	Bra	inart	30.17
Marginifera	253.2	Bra	inart	21.845
Marinurnula	253.2	Bra	inart	31.8
Martinia	253.2	Bra	inart	83.12
Martiniopsis	253.2	Bra	inart	46.56
Meekella	253.2	Bra	inart	35.04
Megasteges	253.2	Bra	inart	55.37
Megousia	253.2	Bra	inart	23.105
Mimaria	253.2	Bra	inart	17.37
Monticulifera	253.2	Bra	inart	43.68
Neochonetes	253.2	Bra	inart	17.045
Neopsilocamara	253.2	Bra	inart	22.3
Neorichthofenia	253.2	Bra	inart	20.38
Neospirifer	253.2	Bra	inart	45.11
Nikitinia	253.2	Bra	inart	14.94
Notospirifer	253.2	Bra	inart	36.5
Notothyrina	253.2	Bra	inart	7.706666667
Notothyris	253.2	Bra	inart	13.455
Oldhamina	253.2	Bra	inart	22.45
Ombonia	253.2	Bra	inart	66.3
Orbicoelia	253.2	Bra	inart	8.57
Orbiculoidea	253.2	Bra	inart	8.915
Orthotetes	253.2	Bra	inart	40.2
Orthothetina	253.2	Bra	inart	49.55
Orthothrix	253.2	Bra	inart	15.265
Orthotichia	253.2	Bra	inart	20.23
Parachonetella	253.2	Bra	inart	11.385
Paracrurithyris	253.2	Bra	inart	4.41
Paramarginifera	253.2	Bra	inart	27.51
Paraorthotetina	253.2	Bra	inart	63.34
Paraspiriferina	253.2	Bra	inart	17.84
Paryphella	253.2	Bra	inart	11.03666667
Peltichia	253.2	Bra	inart	31.91
Peniculauris	253.2	Bra	inart	67.41
Perigeyerella	253.2	Bra	inart	25.02
Permasyrinx	253.2	Bra	inart	52.21
Permianella	253.2	Bra	inart	28.15636364
Permophricodothyr	253.2	Bra	inart	41.65
Permundaria	253.2	Bra	inart	47.17857143
Petasmaia	253.2	Bra	inart	84.71212121
Phricodothyris	253.2	Bra	inart	32.98
Plekonella	253.2	Bra	inart	16.95
Plicatifera	253.2	Bra	inart	34.33
Plicochonetes	253.2	Bra	inart	21.21333333
Pondospirifer	253.2	Bra	inart	91.87
Prelissorhynchia	253.2	Bra	inart	8.57
Productina	253.2	Bra	inart	11.725
Productus	253.2	Bra	inart	41.88
Pseudolabaia	253.2	Bra	inart	19.85
Pseudowellerella	253.2	Bra	inart	8.77
Psilocamara	253.2	Bra	inart	6.66
Pteroplecta	253.2	Bra	inart	49.5
Pugnax	253.2	Bra	inart	32.42
Punctospirifer	253.2	Bra	inart	20.15
Pustula	253.2	Bra	inart	53.44
Pustuloplica	253.2	Bra	inart	17.16
Pygmochonetes	253.2	Bra	inart	6.636666667
Qinglongia	253.2	Bra	inart	12.35
Quadrospira	253.2	Bra	inart	56.56
Quinquenella	253.2	Bra	inart	9.82
Reticulariina	253.2	Bra	inart	19.92
Reticulatia	253.2	Bra	inart	55.97
Retimarginifera	253.2	Bra	inart	22.62
Rhipidomella	253.2	Bra	inart	23.89
Richthofenia	253.2	Bra	inart	35.88235294
Rostranteris	253.2	Bra	inart	11.52666667
Rugaria	253.2	Bra	inart	9.9525
Saeptathaerus	253.2	Bra	inart	62.97
Sarytchevinella	253.2	Bra	inart	31.49
Scacchinella	253.2	Bra	inart	52.39
Schizophoria	253.2	Bra	inart	40.08666667
Schrenkiella	253.2	Bra	inart	63.37
Schuchertella	253.2	Bra	inart	20.38666667
Septospirigerella	253.2	Bra	inart	44.62
Sichuanothyris	253.2	Bra	inart	14.44
Sommeriella	253.2	Bra	inart	21.28
Spinomarginifera	253.2	Bra	inart	24.16
Spinomartinia	253.2	Bra	inart	23.99
Spirelytha	253.2	Bra	inart	36.47
Spiriferella	253.2	Bra	inart	49.66
Spiriferellina	253.2	Bra	inart	15.14
Spirigerella	253.2	Bra	inart	25.2
Squamularia	253.2	Bra	inart	19.43
Stenoscisma	253.2	Bra	inart	40.82666667
Stepanoviella	253.2	Bra	inart	29.12
Streptorhynchus	253.2	Bra	inart	15.71333333
Striatospica	253.2	Bra	inart	44.17
Strophalosia	253.2	Bra	inart	38.57333333
Strophalosiina	253.2	Bra	inart	24.14
Sulcirugaria	253.2	Bra	inart	11.07
Sulcispiriferina	253.2	Bra	inart	30.49
Syrella	253.2	Bra	inart	42.608
Syringothyris	253.2	Bra	inart	68.04
Taeniothaerus	253.2	Bra	inart	79.77333333
Tautosia	253.2	Bra	inart	28.31
Tectarea	253.2	Bra	inart	10.68
Tenuichonetes	253.2	Bra	inart	15.53
Terebratuloidea	253.2	Bra	inart	24.10769231
Terrakea	253.2	Bra	inart	36.24
Tethyochonetes	253.2	Bra	inart	9.006666667
Tethysiella	253.2	Bra	inart	21.77
Tipispirifer	253.2	Bra	inart	15.04
Tiramnia	253.2	Bra	inart	32.29
Tomiopsis	253.2	Bra	inart	56.17
Tongzithyris	253.2	Bra	inart	42.42
Transennatia	253.2	Bra	inart	18.405
Trigonotreta	253.2	Bra	inart	48.85
Tropidelasma	253.2	Bra	inart	56.16
Tschernyschewia	253.2	Bra	inart	29.47
Tyloplecta	253.2	Bra	inart	40.43
Uncinunellina	253.2	Bra	inart	18.8
Urushtenia	253.2	Bra	inart	16.07
Waagenites	253.2	Bra	inart	12.98
Wellerella	253.2	Bra	inart	13.97
Whitspakia	253.2	Bra	inart	33.48
Wyndhamia	253.2	Bra	inart	38.09
Yaonoiella	253.2	Bra	inart	30.12
Zhongyingia	253.2	Bra	inart	13.01
Acosarina	257.05	Bra	inart	13.045
Actinoconchus	257.05	Bra	inart	31.69333333
Alatoproductus	257.05	Bra	inart	28.18666667
Alatorthotetina	257.05	Bra	inart	58.82
Alispiriferella	257.05	Bra	inart	32.44
Allorhynchus	257.05	Bra	inart	13.13
Ambikella	257.05	Bra	inart	27.99
Amygdalocosta	257.05	Bra	inart	15.628
Anemonaria	257.05	Bra	inart	19.36
Anidanthus	257.05	Bra	inart	26.005
Araxathyris	257.05	Bra	inart	32.77
Araxilevis	257.05	Bra	inart	53.84
Arcullina	257.05	Bra	inart	54.29
Asperlinus	257.05	Bra	inart	21.84
Athyris	257.05	Bra	inart	19.576
Attenuatella	257.05	Bra	inart	7.38
Aulosteges	257.05	Bra	inart	31.76
Aurilinoproductus	257.05	Bra	inart	61.42
Bajtugania	257.05	Bra	inart	23.13
Betaneospirifer	257.05	Bra	inart	70.11
Bicamella	257.05	Bra	inart	37.33
Biplatyconcha	257.05	Bra	inart	65.09
Blasispirifer	257.05	Bra	inart	19.09
Burovia	257.05	Bra	inart	64.25
Buxtonia	257.05	Bra	inart	27.53
Callispirina	257.05	Bra	inart	18
Camarophorinella	257.05	Bra	inart	32.69
Cancrinella	257.05	Bra	inart	27.49
Cancrinelloides	257.05	Bra	inart	49.39
Capillomesolobus	257.05	Bra	inart	12.75
Capillonia	257.05	Bra	inart	17.275
Cartorhium	257.05	Bra	inart	46.64
Cathaysia	257.05	Bra	inart	14.78
Caucasoproductus	257.05	Bra	inart	20.63
Ceocypea	257.05	Bra	inart	8.475
Chaoiella	257.05	Bra	inart	52.97
Chianella	257.05	Bra	inart	35.48
Chonetella	257.05	Bra	inart	14.15
Chonetes	257.05	Bra	inart	18.39
Chonetina	257.05	Bra	inart	6.72
Chonetinella	257.05	Bra	inart	6.956666667
Chonopectella	257.05	Bra	inart	16.82
Chonosteges	257.05	Bra	inart	10.835
Choristitella	257.05	Bra	inart	20.2
Choristites	257.05	Bra	inart	44.7
Cimmeriella	257.05	Bra	inart	25.3
Cleiothyridina	257.05	Bra	inart	14.68
Coledium	257.05	Bra	inart	10.905
Colemanosteges	257.05	Bra	inart	60.50746269
Collemataria	257.05	Bra	inart	57.11
Composita	257.05	Bra	inart	16.49333333
Compressoproductu	257.05	Bra	inart	57.45
Comuquia	257.05	Bra	inart	9.803333333
Contraspina	257.05	Bra	inart	55.98
Coolkilella	257.05	Bra	inart	24.76428571
Cooperina	257.05	Bra	inart	3.811666667
Costatispirifer	257.05	Bra	inart	64.8
Costatumulus	257.05	Bra	inart	58.08
Costiferina	257.05	Bra	inart	61.27
Crania	257.05	Bra	inart	10.67333333
Craspedalosia	257.05	Bra	inart	20.335
Crassispirifer	257.05	Bra	inart	74.52
Crenispirifer	257.05	Bra	inart	28.81
Cruricella	257.05	Bra	inart	2.81
Cryptacanthia	257.05	Bra	inart	7.19
Cyndalia	257.05	Bra	inart	11.81833333
Cyrolexis	257.05	Bra	inart	15.845
Dasyalosia	257.05	Bra	inart	20.67
Demonedys	257.05	Bra	inart	8.6225
Derbyia	257.05	Bra	inart	77.73
Diaphragmus	257.05	Bra	inart	37.36
Dictyoclostus	257.05	Bra	inart	69.68
Dicystoconcha	257.05	Bra	inart	35.6
Dielasma	257.05	Bra	inart	32.83
Dielasmina	257.05	Bra	inart	22.37
Diplanus	257.05	Bra	inart	11.1825
Discina	257.05	Bra	inart	6.564
Dorashamia	257.05	Bra	inart	8.1
Dyoros	257.05	Bra	inart	18.505
Echinalosia	257.05	Bra	inart	25.075
Echinauris	257.05	Bra	inart	23.63333333
Echinoconchus	257.05	Bra	inart	56.59
Echinosteges	257.05	Bra	inart	41.39
Edriosteges	257.05	Bra	inart	45.62
Eliva	257.05	Bra	inart	46
Elivina	257.05	Bra	inart	33.41
Ella	257.05	Bra	inart	19.97
Enteletes	257.05	Bra	inart	35.68
Enteletina	257.05	Bra	inart	40.22
Enteletoides	257.05	Bra	inart	19.15
Epicelia	257.05	Bra	inart	6.266666667
Etherilosia	257.05	Bra	inart	13.440625
Falafer	257.05	Bra	inart	5.016666667
Filiconcha	257.05	Bra	inart	29.35
Fletcherithyris	257.05	Bra	inart	27.59
Fredericksolasma	257.05	Bra	inart	22.5
Fusichonetes	257.05	Bra	inart	5.5125
Fusiproductus	257.05	Bra	inart	24.97
Fusispirifer	257.05	Bra	inart	104.81
Gefonia	257.05	Bra	inart	12.98666667
Gerassimovia	257.05	Bra	inart	9.275
Geyerella	257.05	Bra	inart	37.23
Gjelispinifera	257.05	Bra	inart	26.37
Goniarina	257.05	Bra	inart	8.2975
Gruntea	257.05	Bra	inart	9.967857143
Gundarolasmina	257.05	Bra	inart	23.58
Gypospirifer	257.05	Bra	inart	85.22
Haydenella	257.05	Bra	inart	20.37
Hemiptychina	257.05	Bra	inart	19.97
Hercosia	257.05	Bra	inart	22.33
Heteralosia	257.05	Bra	inart	16.355
Himathyris	257.05	Bra	inart	61.15
Horridonia	257.05	Bra	inart	38.47
Hoskingia	257.05	Bra	inart	62.58
Huangichonetes	257.05	Bra	inart	12.3
Hustedia	257.05	Bra	inart	14.695
Hybostenoscisma	257.05	Bra	inart	13.1
Incisius	257.05	Bra	inart	4.06
Ingelarella	257.05	Bra	inart	49.33
Isogramma	257.05	Bra	inart	101.0875
Janiceps	257.05	Bra	inart	21.32
Jilinmartinia	257.05	Bra	inart	53.94
Jinomarginifera	257.05	Bra	inart	30.44666667
Juresania	257.05	Bra	inart	25.43
Juxathyris	257.05	Bra	inart	18.6
Kaninospirifer	257.05	Bra	inart	95.12
Keyserlingina	257.05	Bra	inart	28.31
Kiangsiella	257.05	Bra	inart	47.56
Kochiproductus	257.05	Bra	inart	69.76
Krotovia	257.05	Bra	inart	14.92666667
Kuvelousia	257.05	Bra	inart	29.19
Lambdarina	257.05	Bra	inart	2.820666667
Lamnaespina	257.05	Bra	inart	15.5
Lamnimargus	257.05	Bra	inart	37.66
Latispirifer	257.05	Bra	inart	105.33
Leptalosia	257.05	Bra	inart	2.51625
Leptodus	257.05	Bra	inart	50.58
Lethamia	257.05	Bra	inart	30.37333333
Licharewia	257.05	Bra	inart	54.26
Licharewiella	257.05	Bra	inart	13.795
Lingula	257.05	Bra	inart	69.6625
Lingulodiscina	257.05	Bra	inart	16.35263158
Linoproductus	257.05	Bra	inart	36.06
Liosotella	257.05	Bra	inart	35.51
Liraplecta	257.05	Bra	inart	72.51
Lissochonetes	257.05	Bra	inart	11.72285714
Liveringia	257.05	Bra	inart	40.71666667
Maorielasma	257.05	Bra	inart	45.34
Marginalosia	257.05	Bra	inart	30.17
Marginifera	257.05	Bra	inart	21.845
Marinurnula	257.05	Bra	inart	31.8
Martinia	257.05	Bra	inart	83.12
Martiniopsis	257.05	Bra	inart	46.56
Matanoleptodus	257.05	Bra	inart	16.46
Meekella	257.05	Bra	inart	35.04
Megapleuronia	257.05	Bra	inart	45.175
Megasteges	257.05	Bra	inart	55.37
Megousia	257.05	Bra	inart	23.105
Mentzelia	257.05	Bra	inart	15.95
Neochonetes	257.05	Bra	inart	17.045
Neoplicatifera	257.05	Bra	inart	21.12
Neopsilocamara	257.05	Bra	inart	22.3
Neospirifer	257.05	Bra	inart	45.11
Niutoushania	257.05	Bra	inart	41.55
Nongtaia	257.05	Bra	inart	9.864444444
Notolosia	257.05	Bra	inart	17.83
Notospirifer	257.05	Bra	inart	36.5
Notothyrina	257.05	Bra	inart	7.706666667
Notothyris	257.05	Bra	inart	13.455
Occidalia	257.05	Bra	inart	80.92
Ogbinia	257.05	Bra	inart	13.49
Oldhamina	257.05	Bra	inart	22.45
Ombonia	257.05	Bra	inart	66.3
Orbicoelia	257.05	Bra	inart	8.57
Orbiculoidea	257.05	Bra	inart	8.915
Orthis	257.05	Bra	inart	12.52
Orthotetes	257.05	Bra	inart	40.2
Orthothetina	257.05	Bra	inart	49.55
Orthothrix	257.05	Bra	inart	15.265
Orthotichia	257.05	Bra	inart	20.23
Ovispirifer	257.05	Bra	inart	58.6
